row_type,arm_id,call,sender_set_kind,variant,control_type,scope_kind,seed,seed_index,n_fits,n_reportable,frac_reportable,median_sf_matched,sf_matched_q25,sf_matched_q75,frac_sf_le_0,frac_sf_gt_05,median_comp_share,median_sf_matched_lo,median_sf_matched_hi,median_sf_matched_n5n6,median_sf_n5,median_sf_n6n5,median_beta_naive,median_beta_naive_sd,median_beta_matched,median_lam_naive,frac_lam_railed,median_match_rate,median_max_smd_before,median_max_smd_after,frac_smd_gate_pass,n_match_cols,matched_on,n_sections,n_modules,n_boot,n_blocks,window_um,caliper_sd,n_seeds,seeds,sf_across_seed_mean,sf_across_seed_sd,sf_across_seed_min,sf_across_seed_max,sf_across_seed_range,comp_share_q25,comp_share_q75,comp_share_across_seed_min,comp_share_across_seed_max,max_max_smd_after
seed,m1,tierApm_p95,A_sender_for_<module> (7 sets),comp,decoy_matching,pooled,20260905,4,42,35,0.8333333333333334,0.9860661497640124,0.9726494888678141,0.9922428561098131,0.0,1.0,0.013933850235987588,0.9718184805186567,0.9931133900397314,-0.06894738135423699,-0.03376112175815611,-0.07402502383574223,0.020466175278799254,0.5859723532057285,0.02008589079107735,6.999999999999999,0.7428571428571429,0.999871050275251,0.09724373958025234,0.04459582818409173,1.0,9,knn_frac_B-cells|knn_frac_Biliary/ductular|knn_frac_DC|knn_frac_Endothelial|knn_frac_Hepatocytes|knn_frac_Macrophages|knn_frac_Mesenchymal|knn_frac_Proliferating|knn_frac_T/NK cells,6,7,400,100,100.0,0.25,,,,,,,,,,,,
summary,m1,tierApm_p95,A_sender_for_<module> (7 sets),comp,decoy_matching,pooled,-1,-1,210,172,0.819047619047619,0.9860661497640124,0.9724257815021069,0.9922655882822813,0.0,1.0,0.013928825628568786,0.9711283463061848,0.9930964567198381,-0.06902290011059095,-0.03376112175815611,-0.07402502383574223,0.020466175278799254,0.5859723532057285,0.02008978557783503,6.999999999999999,0.7383720930232558,0.9998549673676578,0.09724373958025234,0.04450609756941687,1.0,9,knn_frac_B-cells|knn_frac_Biliary/ductular|knn_frac_DC|knn_frac_Endothelial|knn_frac_Hepatocytes|knn_frac_Macrophages|knn_frac_Mesenchymal|knn_frac_Proliferating|knn_frac_T/NK cells,6,7,400,100,100.0,0.25,5.0,20260901|20260902|20260903|20260904|20260905,0.986055577169512,0.00013013891081622183,0.9858861548223476,0.9862450034260468,0.00035884860369916893,0.007734411717718742,0.02757421849789307,0.013754996573953182,0.014113845177652351,0.07592607948185241
seed,m1,tierApm_p95,A_sender_for_<module> (7 sets),comp_adj,covariate_adjustment,by_celltype,-1,-1,315,157,0.4984126984126984,0.5693178564807239,0.33678423332933816,0.8306758791455564,0.044585987261146494,0.5796178343949044,0.43068214351927614,0.23544814574198192,0.797396414167858,,,,0.00989881280896033,0.29840802824800994,0.005036127871257364,16.58627195247028,0.5605095541401274,,,,,9,knn_frac_B-cells|knn_frac_Biliary/ductular|knn_frac_DC|knn_frac_Endothelial|knn_frac_Hepatocytes|knn_frac_Macrophages|knn_frac_Mesenchymal|knn_frac_Proliferating|knn_frac_T/NK cells,6,7,400,100,100.0,,,,,,,,,,,,,
summary,m1,tierApm_p95,A_sender_for_<module> (7 sets),comp_adj,covariate_adjustment,by_celltype,-1,-1,315,157,0.4984126984126984,0.5693178564807239,0.33678423332933816,0.8306758791455564,0.044585987261146494,0.5796178343949044,0.43068214351927614,0.23544814574198192,0.797396414167858,,,,0.00989881280896033,0.29840802824800994,0.005036127871257364,16.58627195247028,0.5605095541401274,,,,,9,knn_frac_B-cells|knn_frac_Biliary/ductular|knn_frac_DC|knn_frac_Endothelial|knn_frac_Hepatocytes|knn_frac_Macrophages|knn_frac_Mesenchymal|knn_frac_Proliferating|knn_frac_T/NK cells,6,7,400,100,100.0,,1.0,-1,0.5693178564807239,,0.5693178564807239,0.5693178564807239,0.0,0.1693241208544436,0.6632157666706618,0.43068214351927614,0.43068214351927614,
seed,m1,tierApm_p95,A_sender_for_<module> (7 sets),comp_adj,covariate_adjustment,pooled,-1,-1,42,34,0.8095238095238095,0.5140456434289409,0.3457911465931623,0.7007884275575953,0.029411764705882353,0.5294117647058824,0.4859543565710592,0.4322301024189661,0.5807404156357345,,,,0.02074248735701402,0.6065861954590315,0.012410100867798132,6.999999999999999,0.7352941176470589,,,,,9,knn_frac_B-cells|knn_frac_Biliary/ductular|knn_frac_DC|knn_frac_Endothelial|knn_frac_Hepatocytes|knn_frac_Macrophages|knn_frac_Mesenchymal|knn_frac_Proliferating|knn_frac_T/NK cells,6,7,400,100,100.0,,,,,,,,,,,,,
summary,m1,tierApm_p95,A_sender_for_<module> (7 sets),comp_adj,covariate_adjustment,pooled,-1,-1,42,34,0.8095238095238095,0.5140456434289409,0.3457911465931623,0.7007884275575953,0.029411764705882353,0.5294117647058824,0.4859543565710592,0.4322301024189661,0.5807404156357345,,,,0.02074248735701402,0.6065861954590315,0.012410100867798132,6.999999999999999,0.7352941176470589,,,,,9,knn_frac_B-cells|knn_frac_Biliary/ductular|knn_frac_DC|knn_frac_Endothelial|knn_frac_Hepatocytes|knn_frac_Macrophages|knn_frac_Mesenchymal|knn_frac_Proliferating|knn_frac_T/NK cells,6,7,400,100,100.0,,1.0,-1,0.5140456434289409,,0.5140456434289409,0.5140456434289409,0.0,0.29921157244240476,0.6542088534068377,0.4859543565710592,0.4859543565710592,
seed,m1,tierApm_p95,A_sender_for_<module> (7 sets),type_adj,covariate_adjustment,pooled,-1,-1,42,34,0.8095238095238095,0.3350092365408728,0.2188489175502636,0.41537391606867563,0.058823529411764705,0.17647058823529413,0.6649907634591272,0.21062580211789705,0.3856839921647652,,,,0.02074248735701402,0.6065861954590315,0.007436893217862421,6.999999999999999,0.7352941176470589,,,,,8,ct_Biliary/ductular|ct_DC|ct_Endothelial|ct_Hepatocytes|ct_Macrophages|ct_Mesenchymal|ct_Proliferating|ct_T/NK cells,6,7,400,100,100.0,,,,,,,,,,,,,
summary,m1,tierApm_p95,A_sender_for_<module> (7 sets),type_adj,covariate_adjustment,pooled,-1,-1,42,34,0.8095238095238095,0.3350092365408728,0.2188489175502636,0.41537391606867563,0.058823529411764705,0.17647058823529413,0.6649907634591272,0.21062580211789705,0.3856839921647652,,,,0.02074248735701402,0.6065861954590315,0.007436893217862421,6.999999999999999,0.7352941176470589,,,,,8,ct_Biliary/ductular|ct_DC|ct_Endothelial|ct_Hepatocytes|ct_Macrophages|ct_Mesenchymal|ct_Proliferating|ct_T/NK cells,6,7,400,100,100.0,,1.0,-1,0.3350092365408728,,0.3350092365408728,0.3350092365408728,0.0,0.5846260839313243,0.7811510824497363,0.6649907634591272,0.6649907634591272,
seed,m1,tierApm_p95,A_sender_for_<module> (7 sets),typecomp_adj,covariate_adjustment,pooled,-1,-1,42,34,0.8095238095238095,0.2041672973108803,0.09794833802843347,0.2817064795659714,0.11764705882352941,0.029411764705882353,0.7958327026891197,0.09128263602570164,0.27954129986868087,,,,0.02074248735701402,0.6065861954590315,0.004486638832541341,6.999999999999999,0.7352941176470589,,,,,17,ct_Biliary/ductular|ct_DC|ct_Endothelial|ct_Hepatocytes|ct_Macrophages|ct_Mesenchymal|ct_Proliferating|ct_T/NK cells|knn_frac_B-cells|knn_frac_Biliary/ductular|knn_frac_DC|knn_frac_Endothelial|knn_frac_Hepatocytes|knn_frac_Macrophages|knn_frac_Mesenchymal|knn_frac_Proliferating|knn_frac_T/NK cells,6,7,400,100,100.0,,,,,,,,,,,,,
summary,m1,tierApm_p95,A_sender_for_<module> (7 sets),typecomp_adj,covariate_adjustment,pooled,-1,-1,42,34,0.8095238095238095,0.2041672973108803,0.09794833802843347,0.2817064795659714,0.11764705882352941,0.029411764705882353,0.7958327026891197,0.09128263602570164,0.27954129986868087,,,,0.02074248735701402,0.6065861954590315,0.004486638832541341,6.999999999999999,0.7352941176470589,,,,,17,ct_Biliary/ductular|ct_DC|ct_Endothelial|ct_Hepatocytes|ct_Macrophages|ct_Mesenchymal|ct_Proliferating|ct_T/NK cells|knn_frac_B-cells|knn_frac_Biliary/ductular|knn_frac_DC|knn_frac_Endothelial|knn_frac_Hepatocytes|knn_frac_Macrophages|knn_frac_Mesenchymal|knn_frac_Proliferating|knn_frac_T/NK cells,6,7,400,100,100.0,,1.0,-1,0.2041672973108803,,0.2041672973108803,0.2041672973108803,0.0,0.7182935204340286,0.9020516619715665,0.7958327026891197,0.7958327026891197,
