row_type,arm_id,call,sender_set_kind,variant,control_type,scope_kind,seed,seed_index,n_fits,n_reportable,frac_reportable,median_sf_matched,sf_matched_q25,sf_matched_q75,frac_sf_le_0,frac_sf_gt_05,median_comp_share,median_sf_matched_lo,median_sf_matched_hi,median_sf_matched_n5n6,median_sf_n5,median_sf_n6n5,median_beta_naive,median_beta_naive_sd,median_beta_matched,median_lam_naive,frac_lam_railed,median_match_rate,median_max_smd_before,median_max_smd_after,frac_smd_gate_pass,n_match_cols,matched_on,n_sections,n_modules,n_boot,n_blocks,window_um,caliper_sd,n_seeds,seeds,sf_across_seed_mean,sf_across_seed_sd,sf_across_seed_min,sf_across_seed_max,sf_across_seed_range,comp_share_q25,comp_share_q75,comp_share_across_seed_min,comp_share_across_seed_max,max_max_smd_after
seed,m1,tierA_p95,A_SENDER_FINAL_strict,comp,decoy_matching,pooled,20260905,4,42,33,0.7857142857142857,0.9837345264581868,0.9673397983866936,0.9907989755826812,0.0,1.0,0.01626547354181318,0.972240539985888,0.9937274070760204,-0.0838102580128862,-0.0635740798503045,-0.0838170465322657,0.019694831922698,0.6426456753264005,0.0197780075365419,6.999999999999999,0.7575757575757576,0.999871050275251,0.09161172951844365,0.0353181469307149,1.0,9,knn_frac_B-cells|knn_frac_Biliary/ductular|knn_frac_DC|knn_frac_Endothelial|knn_frac_Hepatocytes|knn_frac_Macrophages|knn_frac_Mesenchymal|knn_frac_Proliferating|knn_frac_T/NK cells,6,7,400,100,100.0,0.25,,,,,,,,,,,,
summary,m1,tierA_p95,A_SENDER_FINAL_strict,comp,decoy_matching,pooled,-1,-1,210,165,0.7857142857142857,0.9837345264581868,0.9668239297966535,0.991213738260128,0.0,1.0,0.01626547354181318,0.973036611722509,0.994165750831684,-0.0838026432485642,-0.0635740798503045,-0.0838170465322657,0.019694831922698,0.6426456753264005,0.0197777568669164,6.999999999999999,0.7575757575757576,0.999871050275251,0.09161172951844365,0.035222171732359,1.0,9,knn_frac_B-cells|knn_frac_Biliary/ductular|knn_frac_DC|knn_frac_Endothelial|knn_frac_Hepatocytes|knn_frac_Macrophages|knn_frac_Mesenchymal|knn_frac_Proliferating|knn_frac_T/NK cells,6,7,400,100,100.0,0.25,5.0,20260901|20260902|20260903|20260904|20260905,0.9837991888728632,0.00011982525240919115,0.983695419828466,0.9839648479521724,0.00026942812370645,0.008786261739871959,0.03317607020334645,0.016035152047827572,0.016304580171534022,0.0468861143549208
seed,m1,tierA_p95,A_SENDER_FINAL_strict,comp_adj,covariate_adjustment,by_celltype,-1,-1,315,150,0.47619047619047616,0.5023090459870199,0.2835908768450561,0.8043938051854599,0.08666666666666667,0.5,0.4976909540129802,0.10526191838440815,0.7712836340232736,,,,0.009974444231201699,0.32600582062111494,0.00465001770272445,16.555361190652583,0.5666666666666667,,,,,9,knn_frac_B-cells|knn_frac_Biliary/ductular|knn_frac_DC|knn_frac_Endothelial|knn_frac_Hepatocytes|knn_frac_Macrophages|knn_frac_Mesenchymal|knn_frac_Proliferating|knn_frac_T/NK cells,6,7,400,100,100.0,,,,,,,,,,,,,
summary,m1,tierA_p95,A_SENDER_FINAL_strict,comp_adj,covariate_adjustment,by_celltype,-1,-1,315,150,0.47619047619047616,0.5023090459870199,0.2835908768450561,0.8043938051854599,0.08666666666666667,0.5,0.4976909540129802,0.10526191838440815,0.7712836340232736,,,,0.009974444231201699,0.32600582062111494,0.00465001770272445,16.555361190652583,0.5666666666666667,,,,,9,knn_frac_B-cells|knn_frac_Biliary/ductular|knn_frac_DC|knn_frac_Endothelial|knn_frac_Hepatocytes|knn_frac_Macrophages|knn_frac_Mesenchymal|knn_frac_Proliferating|knn_frac_T/NK cells,6,7,400,100,100.0,,1.0,-1,0.5023090459870199,,0.5023090459870199,0.5023090459870199,0.0,0.19560619481454014,0.7164091231549439,0.4976909540129802,0.4976909540129802,
seed,m1,tierA_p95,A_SENDER_FINAL_strict,comp_adj,covariate_adjustment,pooled,-1,-1,42,33,0.7857142857142857,0.4988922663488566,0.3166855806054385,0.6697130387879465,0.0,0.48484848484848486,0.5011077336511434,0.421492437182865,0.6062842700864843,,,,0.019694831922698,0.6426456753264005,0.0116285218836144,6.999999999999999,0.7575757575757576,,,,,9,knn_frac_B-cells|knn_frac_Biliary/ductular|knn_frac_DC|knn_frac_Endothelial|knn_frac_Hepatocytes|knn_frac_Macrophages|knn_frac_Mesenchymal|knn_frac_Proliferating|knn_frac_T/NK cells,6,7,400,100,100.0,,,,,,,,,,,,,
summary,m1,tierA_p95,A_SENDER_FINAL_strict,comp_adj,covariate_adjustment,pooled,-1,-1,42,33,0.7857142857142857,0.4988922663488566,0.3166855806054385,0.6697130387879465,0.0,0.48484848484848486,0.5011077336511434,0.421492437182865,0.6062842700864843,,,,0.019694831922698,0.6426456753264005,0.0116285218836144,6.999999999999999,0.7575757575757576,,,,,9,knn_frac_B-cells|knn_frac_Biliary/ductular|knn_frac_DC|knn_frac_Endothelial|knn_frac_Hepatocytes|knn_frac_Macrophages|knn_frac_Mesenchymal|knn_frac_Proliferating|knn_frac_T/NK cells,6,7,400,100,100.0,,1.0,-1,0.4988922663488566,,0.4988922663488566,0.4988922663488566,0.0,0.3302869612120535,0.6833144193945615,0.5011077336511434,0.5011077336511434,
seed,m1,tierA_p95,A_SENDER_FINAL_strict,full,decoy_matching,by_celltype,20260901,0,315,150,0.47619047619047616,0.948831528581974,0.9206014600790454,0.9782188527981092,0.0,1.0,0.051168471418025996,0.8703950189723271,0.991005453267192,0.08688416382395145,0.11433439019962015,0.08402370299261969,0.009974444231201699,0.32600582062111494,0.0092128782750761,16.555361190652583,0.5666666666666667,1.0,0.3528033676214259,0.0266372042103036,1.0,12,log_dens50|log_counts|zonation|knn_frac_B-cells|knn_frac_Biliary/ductular|knn_frac_DC|knn_frac_Endothelial|knn_frac_Hepatocytes|knn_frac_Macrophages|knn_frac_Mesenchymal|knn_frac_Proliferating|knn_frac_T/NK cells,6,7,400,100,100.0,0.25,,,,,,,,,,,,
seed,m1,tierA_p95,A_SENDER_FINAL_strict,full,decoy_matching,by_celltype,20260902,1,315,149,0.473015873015873,0.9471332487674128,0.9180303428137672,0.978861221270171,0.0,1.0,0.05286675123258722,0.870954645975462,0.9896467448978798,0.0853026107735271,0.1136528001979865,0.0836071211320542,0.0101481078482851,0.32879493094894585,0.0092792816313942,16.885936456434926,0.5637583892617449,1.0,0.3528033676214259,0.0240475543120879,1.0,12,log_dens50|log_counts|zonation|knn_frac_B-cells|knn_frac_Biliary/ductular|knn_frac_DC|knn_frac_Endothelial|knn_frac_Hepatocytes|knn_frac_Macrophages|knn_frac_Mesenchymal|knn_frac_Proliferating|knn_frac_T/NK cells,6,7,400,100,100.0,0.25,,,,,,,,,,,,
seed,m1,tierA_p95,A_SENDER_FINAL_strict,full,decoy_matching,by_celltype,20260903,2,315,150,0.47619047619047616,0.9505206733813643,0.9199542604913324,0.9783430214855376,0.0,1.0,0.04947932661863569,0.8711557994831061,0.9901240447894433,0.08654222043337875,0.11433439019962015,0.08402370299261969,0.0101007294220712,0.33105825477383416,0.0093442971601923,16.555361190652583,0.5666666666666667,1.0,0.3528033676214259,0.025318139044125,1.0,12,log_dens50|log_counts|zonation|knn_frac_B-cells|knn_frac_Biliary/ductular|knn_frac_DC|knn_frac_Endothelial|knn_frac_Hepatocytes|knn_frac_Macrophages|knn_frac_Mesenchymal|knn_frac_Proliferating|knn_frac_T/NK cells,6,7,400,100,100.0,0.25,,,,,,,,,,,,
seed,m1,tierA_p95,A_SENDER_FINAL_strict,full,decoy_matching,by_celltype,20260904,3,315,149,0.473015873015873,0.9473350354774092,0.9199122727318342,0.9777548074609462,0.0,1.0,0.05266496452259084,0.8773318467585054,0.9907945286272826,0.0881813797266122,0.1195312032402228,0.0865925242920123,0.0101481078482851,0.33332157859872247,0.0093284312231698,16.22478592487024,0.5771812080536913,1.0,0.3528033676214259,0.0264159116988252,1.0,12,log_dens50|log_counts|zonation|knn_frac_B-cells|knn_frac_Biliary/ductular|knn_frac_DC|knn_frac_Endothelial|knn_frac_Hepatocytes|knn_frac_Macrophages|knn_frac_Mesenchymal|knn_frac_Proliferating|knn_frac_T/NK cells,6,7,400,100,100.0,0.25,,,,,,,,,,,,
seed,m1,tierA_p95,A_SENDER_FINAL_strict,full,decoy_matching,by_celltype,20260905,4,315,150,0.47619047619047616,0.950037818916641,0.9198646326848261,0.9787890549239362,0.0,1.0,0.04996218108335898,0.8737126697658479,0.9904730550089427,0.0878732273449883,0.1172735917207383,0.08551640457259874,0.0101007294220712,0.32600582062111494,0.00925053191822355,17.458034361072826,0.5666666666666667,1.0,0.3528033676214259,0.0248328890033307,1.0,12,log_dens50|log_counts|zonation|knn_frac_B-cells|knn_frac_Biliary/ductular|knn_frac_DC|knn_frac_Endothelial|knn_frac_Hepatocytes|knn_frac_Macrophages|knn_frac_Mesenchymal|knn_frac_Proliferating|knn_frac_T/NK cells,6,7,400,100,100.0,0.25,,,,,,,,,,,,
summary,m1,tierA_p95,A_SENDER_FINAL_strict,full,decoy_matching,by_celltype,-1,-1,1575,748,0.4749206349206349,0.948831528581974,0.9196706617042255,0.9784546446000058,0.0,1.0,0.05057191308747738,0.8734110515469449,0.9906000942446926,0.08782055607402114,0.1150159802012538,0.0844402848531852,0.0101007294220712,0.32879493094894585,0.0092603380059074,16.885936456434926,0.5681818181818182,1.0,0.3528033676214259,0.0240475543120879,1.0,12,log_dens50|log_counts|zonation|knn_frac_B-cells|knn_frac_Biliary/ductular|knn_frac_DC|knn_frac_Endothelial|knn_frac_Hepatocytes|knn_frac_Macrophages|knn_frac_Mesenchymal|knn_frac_Proliferating|knn_frac_T/NK cells,6,7,400,100,100.0,0.25,5.0,20260901|20260902|20260903|20260904|20260905,0.9487716610249602,0.001534117974884941,0.9471332487674128,0.9505206733813643,0.003387424613951473,0.02154535539999422,0.08032933829577446,0.04947932661863569,0.05286675123258722,0.0379692709185015
seed,m1,tierA_p95,A_SENDER_FINAL_strict,full,decoy_matching,pooled,20260901,0,42,33,0.7857142857142857,0.9853848903303036,0.9631028327327572,0.9910798737150712,0.0,1.0,0.014615109669696369,0.9789909004549876,0.9924052519285358,-0.0841736272811065,-0.0635740798503045,-0.0838170465322657,0.019694831922698,0.6426456753264005,0.0195934149883604,6.999999999999999,0.7575757575757576,1.0,0.35200240286220996,0.0247454721529812,1.0,12,log_dens50|log_counts|zonation|knn_frac_B-cells|knn_frac_Biliary/ductular|knn_frac_DC|knn_frac_Endothelial|knn_frac_Hepatocytes|knn_frac_Macrophages|knn_frac_Mesenchymal|knn_frac_Proliferating|knn_frac_T/NK cells,6,7,400,100,100.0,0.25,,,,,,,,,,,,
seed,m1,tierA_p95,A_SENDER_FINAL_strict,full,decoy_matching,pooled,20260902,1,42,33,0.7857142857142857,0.9856663741509188,0.9631560845417488,0.9910762387038689,0.0,1.0,0.014333625849081155,0.9789977657902408,0.9921549321465658,-0.0842074133586764,-0.0635740798503045,-0.0838170465322657,0.019694831922698,0.6426456753264005,0.0195992202427923,6.999999999999999,0.7575757575757576,1.0,0.35200240286220996,0.023152189620307552,1.0,12,log_dens50|log_counts|zonation|knn_frac_B-cells|knn_frac_Biliary/ductular|knn_frac_DC|knn_frac_Endothelial|knn_frac_Hepatocytes|knn_frac_Macrophages|knn_frac_Mesenchymal|knn_frac_Proliferating|knn_frac_T/NK cells,6,7,400,100,100.0,0.25,,,,,,,,,,,,
seed,m1,tierA_p95,A_SENDER_FINAL_strict,full,decoy_matching,pooled,20260903,2,42,33,0.7857142857142857,0.9854313808871298,0.9629726096423106,0.9910790463302606,0.0,1.0,0.014568619112870218,0.97834568111977,0.9923473900837588,-0.0842970329747472,-0.0635740798503045,-0.0838170465322657,0.019694831922698,0.6426456753264005,0.0195922813275604,6.999999999999999,0.7575757575757576,1.0,0.35200240286220996,0.0242966054693084,1.0,12,log_dens50|log_counts|zonation|knn_frac_B-cells|knn_frac_Biliary/ductular|knn_frac_DC|knn_frac_Endothelial|knn_frac_Hepatocytes|knn_frac_Macrophages|knn_frac_Mesenchymal|knn_frac_Proliferating|knn_frac_T/NK cells,6,7,400,100,100.0,0.25,,,,,,,,,,,,
seed,m1,tierA_p95,A_SENDER_FINAL_strict,full,decoy_matching,pooled,20260904,3,42,33,0.7857142857142857,0.9854948339729882,0.9631494492710884,0.9908085046481048,0.0,1.0,0.014505166027011795,0.979162919925151,0.9917236551272745,-0.084131347576098,-0.0635740798503045,-0.0838170465322657,0.019694831922698,0.6426456753264005,0.0196015651860432,6.999999999999999,0.7575757575757576,1.0,0.35200240286220996,0.02463168726162395,1.0,12,log_dens50|log_counts|zonation|knn_frac_B-cells|knn_frac_Biliary/ductular|knn_frac_DC|knn_frac_Endothelial|knn_frac_Hepatocytes|knn_frac_Macrophages|knn_frac_Mesenchymal|knn_frac_Proliferating|knn_frac_T/NK cells,6,7,400,100,100.0,0.25,,,,,,,,,,,,
seed,m1,tierA_p95,A_SENDER_FINAL_strict,full,decoy_matching,pooled,20260905,4,42,33,0.7857142857142857,0.9857734851300666,0.9632097336244108,0.9913195369509024,0.0,1.0,0.014226514869933427,0.9797378339486856,0.9929152875350534,-0.0842104171522531,-0.0635740798503045,-0.0838170465322657,0.019694831922698,0.6426456753264005,0.019596115475417,6.999999999999999,0.7575757575757576,1.0,0.35200240286220996,0.0236505224537444,1.0,12,log_dens50|log_counts|zonation|knn_frac_B-cells|knn_frac_Biliary/ductular|knn_frac_DC|knn_frac_Endothelial|knn_frac_Hepatocytes|knn_frac_Macrophages|knn_frac_Mesenchymal|knn_frac_Proliferating|knn_frac_T/NK cells,6,7,400,100,100.0,0.25,,,,,,,,,,,,
summary,m1,tierA_p95,A_SENDER_FINAL_strict,full,decoy_matching,pooled,-1,-1,210,165,0.7857142857142857,0.9854948339729882,0.9631028327327572,0.9910798737150712,0.0,1.0,0.014493313166974442,0.979162919925151,0.9923473900837588,-0.0842074133586764,-0.0635740798503045,-0.0838170465322657,0.019694831922698,0.6426456753264005,0.019596115475417,6.999999999999999,0.7575757575757576,1.0,0.35200240286220996,0.023661313103289852,1.0,12,log_dens50|log_counts|zonation|knn_frac_B-cells|knn_frac_Biliary/ductular|knn_frac_DC|knn_frac_Endothelial|knn_frac_Hepatocytes|knn_frac_Macrophages|knn_frac_Mesenchymal|knn_frac_Proliferating|knn_frac_T/NK cells,6,7,400,100,100.0,0.25,5.0,20260901|20260902|20260903|20260904|20260905,0.9855501928942813,0.00016421277951454027,0.9853848903303036,0.9857734851300666,0.0003885947997629424,0.008920126284928775,0.03689716726724279,0.014226514869933427,0.014615109669696369,0.0379692709185015
seed,m1,tierA_p95,A_SENDER_FINAL_strict,type_adj,covariate_adjustment,pooled,-1,-1,42,33,0.7857142857142857,0.3414495869724329,0.1975639953148451,0.432642737138276,0.030303030303030304,0.12121212121212122,0.6585504130275671,0.2356407883370275,0.4016433273008828,,,,0.019694831922698,0.6426456753264005,0.0062097015032965,6.999999999999999,0.7575757575757576,,,,,8,ct_Biliary/ductular|ct_DC|ct_Endothelial|ct_Hepatocytes|ct_Macrophages|ct_Mesenchymal|ct_Proliferating|ct_T/NK cells,6,7,400,100,100.0,,,,,,,,,,,,,
summary,m1,tierA_p95,A_SENDER_FINAL_strict,type_adj,covariate_adjustment,pooled,-1,-1,42,33,0.7857142857142857,0.3414495869724329,0.1975639953148451,0.432642737138276,0.030303030303030304,0.12121212121212122,0.6585504130275671,0.2356407883370275,0.4016433273008828,,,,0.019694831922698,0.6426456753264005,0.0062097015032965,6.999999999999999,0.7575757575757576,,,,,8,ct_Biliary/ductular|ct_DC|ct_Endothelial|ct_Hepatocytes|ct_Macrophages|ct_Mesenchymal|ct_Proliferating|ct_T/NK cells,6,7,400,100,100.0,,1.0,-1,0.3414495869724329,,0.3414495869724329,0.3414495869724329,0.0,0.567357262861724,0.8024360046851549,0.6585504130275671,0.6585504130275671,
seed,m1,tierA_p95,A_SENDER_FINAL_strict,typecomp_adj,covariate_adjustment,pooled,-1,-1,42,33,0.7857142857142857,0.1461386328146814,0.0722574458206703,0.2744521827652045,0.06060606060606061,0.030303030303030304,0.8538613671853186,0.0520051491703497,0.2460697851525334,,,,0.019694831922698,0.6426456753264005,0.0031849786097257,6.999999999999999,0.7575757575757576,,,,,17,ct_Biliary/ductular|ct_DC|ct_Endothelial|ct_Hepatocytes|ct_Macrophages|ct_Mesenchymal|ct_Proliferating|ct_T/NK cells|knn_frac_B-cells|knn_frac_Biliary/ductular|knn_frac_DC|knn_frac_Endothelial|knn_frac_Hepatocytes|knn_frac_Macrophages|knn_frac_Mesenchymal|knn_frac_Proliferating|knn_frac_T/NK cells,6,7,400,100,100.0,,,,,,,,,,,,,
summary,m1,tierA_p95,A_SENDER_FINAL_strict,typecomp_adj,covariate_adjustment,pooled,-1,-1,42,33,0.7857142857142857,0.1461386328146814,0.0722574458206703,0.2744521827652045,0.06060606060606061,0.030303030303030304,0.8538613671853186,0.0520051491703497,0.2460697851525334,,,,0.019694831922698,0.6426456753264005,0.0031849786097257,6.999999999999999,0.7575757575757576,,,,,17,ct_Biliary/ductular|ct_DC|ct_Endothelial|ct_Hepatocytes|ct_Macrophages|ct_Mesenchymal|ct_Proliferating|ct_T/NK cells|knn_frac_B-cells|knn_frac_Biliary/ductular|knn_frac_DC|knn_frac_Endothelial|knn_frac_Hepatocytes|knn_frac_Macrophages|knn_frac_Mesenchymal|knn_frac_Proliferating|knn_frac_T/NK cells,6,7,400,100,100.0,,1.0,-1,0.1461386328146814,,0.1461386328146814,0.1461386328146814,0.0,0.7255478172347956,0.9277425541793297,0.8538613671853186,0.8538613671853186,
seed,m1,tierApm_p95,A_sender_for_<module> (7 sets),comp,decoy_matching,by_celltype,20260901,0,315,157,0.4984126984126984,0.966189677259604,0.9380461022225772,0.9924343972941256,0.0,1.0,0.03381032274039597,0.9129308184627586,1.0000675988262149,0.0849615015237171,0.1129481820750404,0.0888574051304515,0.0098988128089603,0.298408028248008,0.0094843144850756,16.58627195247028,0.5605095541401274,0.9998549673676578,0.0975434902931811,0.0444450784193654,1.0,9,knn_frac_B-cells|knn_frac_Biliary/ductular|knn_frac_DC|knn_frac_Endothelial|knn_frac_Hepatocytes|knn_frac_Macrophages|knn_frac_Mesenchymal|knn_frac_Proliferating|knn_frac_T/NK cells,6,7,400,100,100.0,0.25,,,,,,,,,,,,
seed,m1,tierApm_p95,A_sender_for_<module> (7 sets),comp,decoy_matching,by_celltype,20260902,1,315,160,0.5079365079365079,0.9657768365135977,0.9250874646821217,0.9911665497571243,0.0,1.0,0.03422316348640231,0.9129486528196685,0.9999854391473635,0.09159092366357244,0.12786207989850706,0.0914530360137835,0.00942154261656715,0.29511308994473495,0.00922807157909525,15.888180631631354,0.55,0.9998549673676578,0.0975434902931811,0.0448945485667387,1.0,9,knn_frac_B-cells|knn_frac_Biliary/ductular|knn_frac_DC|knn_frac_Endothelial|knn_frac_Hepatocytes|knn_frac_Macrophages|knn_frac_Mesenchymal|knn_frac_Proliferating|knn_frac_T/NK cells,6,7,400,100,100.0,0.25,,,,,,,,,,,,
