section,call,null,draw,displacement_um,frac_cells_retained
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,65,792.251703092862,0.7710966733064021
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,66,196.65646556690615,0.9621721242809539
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,67,1666.953625587682,0.6103747417018821
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,68,1662.5330405985583,0.6591395647560363
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,69,1623.779388644183,0.3614591283951077
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,70,1532.06692656837,0.48633579686132883
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,71,1274.9110011605455,0.6299216263007986
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,72,1650.9984242980468,0.44134073012268
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,73,1558.9491867941044,0.5414114712288475
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,74,1341.1916788365902,0.5117374387996352
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,75,1705.3738066617173,0.37210752648137463
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,76,1464.4973043626346,0.5694659046484353
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,77,1147.8047045370104,0.64265502541095
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,78,1149.48811638838,0.5276821118081799
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,79,1043.0556295125798,0.729471117150995
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,80,1583.35594893817,0.48675465867416273
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,81,800.1902239539493,0.7564830500586407
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,82,1156.1225518488645,0.7652419159670123
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,83,1554.601837861957,0.6772064709496063
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,84,29.128124310111566,0.9914272948973323
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,85,1058.4232114374322,0.5648863488281177
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,86,1468.509818433959,0.40511383733268796
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,87,1068.2829646683165,0.7483757469702329
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,88,1169.3728349500832,0.563257441778208
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,89,580.9418300391678,0.7775750693449002
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,90,1099.1840174315487,0.6068283783532216
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,91,926.6217464578024,0.6202412644041924
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,92,1049.3643205944052,0.5985349144591098
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,93,914.3252946041998,0.6534151199806393
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,94,701.5522422516681,0.8123685239309716
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,95,1672.4219331791921,0.4859727832902061
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,96,1408.699457546917,0.5316380289293892
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,97,544.5728689891888,0.824822681832567
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,98,657.9884086974123,0.7944784705028204
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,99,1301.2742436086157,0.547536161736508
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,100,1139.3925846010693,0.5300556620809055
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,101,1455.3640031841505,0.5538749371707281
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,102,1219.2039999859676,0.5425377441033565
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,103,1699.614806553457,0.32152763557160674
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,104,760.6390816754165,0.6777091051250069
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,105,1579.4623061546374,0.544110802911555
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,106,1514.4572251186694,0.46903214997114506
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,107,909.812944129524,0.7087607275164287
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,108,1576.7572780787325,0.7030548988216021
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,109,1245.0494305328614,0.5717277584377385
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,110,560.0654258453501,0.7757506934490013
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,111,547.4975318109567,0.7901316156896327
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,112,1246.8537003813017,0.6598097436565705
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,113,1159.6497840484137,0.7407617700169407
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,114,1405.1309328724244,0.49678872610160657
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,115,1524.7690033167873,0.43295418582571626
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,116,469.65953847115696,0.8196287953534263
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,117,1691.0073003525301,0.4814769998324553
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,118,200.8604821940727,0.92749967421859
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,119,447.3710410094828,0.828387661261798
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,120,1542.5353244133923,0.668140439711823
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,121,1346.20983711912,0.46220935644209465
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,122,1712.8799120229735,0.5338719585978368
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,123,469.1475752939876,0.8383938045683862
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,124,947.1795044463245,0.673110933224119
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,125,620.193399191747,0.7393934880950165
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,126,1121.917364509703,0.5628758121265148
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,127,844.3378975354661,0.7757972336504272
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,128,503.3558425508905,0.7910810357987229
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,129,295.8216746525046,0.8927993000353706
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,130,701.9288174555329,0.7888098739691345
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,131,1614.6700256894924,0.43534635217901224
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,132,754.0953246887095,0.6866448237987974
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,133,1449.0819208822518,0.639229666585997
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,134,661.5442752500378,0.7223876984939591
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,135,497.5196071728191,0.8866653014874248
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,136,984.7522438796749,0.6112869296498316
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,137,1576.4824271094822,0.6737345719232273
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,138,746.4185940214098,0.682642366476162
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,139,826.1143696035779,0.6826051343150213
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,140,1506.0014543372652,0.654718245620567
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,141,1379.5213220614826,0.5216970419047974
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,142,793.5310542892505,0.8196846435951375
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,143,1603.3968542155512,0.3657966751680101
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,144,1477.6444114832466,0.46651897909414153
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,145,1082.304174286868,0.6674516447307184
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,146,713.1129383247427,0.706806039056537
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,147,969.7946408537771,0.6058696502038461
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,148,1113.9405819790586,0.7893218161848204
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,149,1636.6399784674068,0.6384477912020403
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,150,1345.3691131650778,0.44989481914477725
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,151,1560.704669267495,0.4472699517843513
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,152,1260.961946729636,0.5057523688962526
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,153,397.6295706906165,0.8915613306774391
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,154,1357.5702689122595,0.4597799579276579
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,155,1334.7935447151087,0.5415045516316994
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,156,1051.0503481326816,0.5746411750470056
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,157,956.7309429532404,0.6432693560697731
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,158,1734.092330967468,0.31266638122009793
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,159,774.7107444808977,0.8337956326674982
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,160,949.2929233286134,0.6060930431706908
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,161,955.5146313760056,0.6233408418191634
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,162,1219.2503993704597,0.5904834596124132
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,163,1167.8750838040044,0.6633281828843756
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,164,892.6203583931,0.7601224938101532
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,165,1492.4016919265862,0.6541039149617439
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,166,928.7503713838947,0.6682335201146751
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,167,1681.1220777423778,0.5645326432972801
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,168,1498.2920221305342,0.4718338700969898
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,169,1190.3259732070087,0.6039708099856657
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,170,1442.3478102585318,0.5085727051026677
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,171,421.67785363044777,0.8613474319116853
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,172,1658.2151226414105,0.3563955544799598
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,173,501.0525594727314,0.7981272222946181
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,174,1301.9004281612224,0.5153303423497216
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,175,1003.1541380677859,0.601876500921496
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,176,1683.2239992423827,0.32496230243684493
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,177,1158.181784295968,0.5953981048829979
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,178,179.4493726387855,0.9252657445501424
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,179,675.6945379375813,0.7434983338607889
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,180,247.10057109461388,0.9262058566189475
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,181,1413.3787382906435,0.6138652568088314
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,182,893.4338359048434,0.687845560995588
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,183,1342.3793549009251,0.5501889532177895
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,184,1175.2607427149262,0.5182344509187036
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,185,1716.6610872361516,0.4032615373159335
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,186,1347.9102064736528,0.47255058919895004
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,187,205.27412123657257,0.9369101029469256
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,188,961.2832650393461,0.7407990021780815
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,189,1717.0415654322849,0.42656887019007017
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,190,958.4475528613372,0.6320810916469647
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,191,1134.986481618136,0.5898691289535901
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,192,583.9802583640923,0.7516987173520487
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,193,436.41718054162,0.8180278124243722
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,194,946.5653168446439,0.7076996109239161
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,195,153.89562578995245,0.9532270975668783
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,196,913.8578970722949,0.6564123089524732
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,197,409.6329883393559,0.8581733901744327
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,198,804.5782568639258,0.7391700951281717
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,199,1633.6546575515392,0.41943891133160827
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,200,1247.0780619612476,0.571374052906901
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,201,1378.0979602028062,0.4901986335796861
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,202,977.9478318809652,0.5928104696837128
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,203,1018.1967021550442,0.7443174414058864
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,204,1409.9831848621666,0.6189846789656905
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,205,1649.4636416937801,0.38273730848707116
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,206,1004.4814665493759,0.7179477632779194
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,207,1608.52254863777,0.5504588863860603
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,208,1670.0843912736382,0.5744643222815868
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,209,1281.6782619165676,0.6274736117057914
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,210,1088.5448519911376,0.6638401251000614
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,211,307.00113520366784,0.8977884096282369
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,212,903.6458832734489,0.8260699592307835
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,213,1225.1741196482476,0.7322169890351286
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,214,981.2448848230582,0.5976599586723012
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,215,718.1074309489994,0.7409293147420742
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,216,1501.5930828020018,0.6665673809036246
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,217,952.1321777326583,0.750162890704991
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,218,878.0325623387338,0.6832473890947
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,219,1130.3713653329924,0.6059161904052721
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,220,914.0079351020393,0.7063964852839884
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,221,1052.4754843571566,0.7531880037976805
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,222,971.0887802268164,0.8133458681609174
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,223,1226.7699552634463,0.6917456298750861
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,224,1292.462262086926,0.5159912132099708
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,225,588.6469146432628,0.7646834335499004
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,226,1173.840595821525,0.5888731686430739
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,227,1153.646684377529,0.5614423739225943
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,228,1551.553142898851,0.6409423459984734
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,229,1672.0301067783516,0.4327214848185863
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,230,1635.3558262717363,0.41673957964890074
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,231,1385.3125493629643,0.5905765400152652
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,232,1530.4768939127619,0.4773907701472532
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,233,292.21610985399343,0.8939441889904499
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,234,682.890741748847,0.7114786752797067
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,235,977.5250225615455,0.6441722359774373
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,236,1520.8786306693569,0.5436360928570099
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,237,682.8138159593383,0.7923841614386508
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,238,1382.2172949217193,0.46878083288344474
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,239,844.318024909794,0.7311279483217603
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,240,722.7733958765049,0.7480592736005361
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,241,1611.0599903312275,0.40519760969525476
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,242,757.4414670979036,0.7257851331980565
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,243,1374.0173196505423,0.5234562615186998
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,244,1471.0862505691282,0.4326935606977307
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,245,989.0549002741055,0.6166949010555318
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,246,1098.223888289031,0.6029190014334382
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,247,911.5078839099306,0.6519630656961484
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,248,1231.926776340762,0.5766051715471825
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,249,547.2422774755145,0.8033304168140439
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,250,1148.8250345339893,0.5652307463186701
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,251,1444.694613453727,0.6185472010722862
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,252,1106.6615299901348,0.6103375095407413
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,253,301.13502386735763,0.8914030939925908
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,254,990.0538743787165,0.6442467002997189
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,255,1668.4878397085022,0.5725189418619804
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,256,1631.4835783069007,0.6460617681553326
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,257,617.8136734758207,0.7674293054340339
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,258,1590.4750362005293,0.40061805387493715
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,259,473.2022413893546,0.8243665878585923
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,260,1338.5030041459688,0.7342368337770165
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,261,776.3811775137766,0.6879944896401512
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,262,1265.2331811349623,0.497933615056686
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,263,1714.1336951226754,0.6845970549360537
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,264,885.0898688122292,0.6932628404415734
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,265,1187.5752508315588,0.548476273805313
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,266,700.7406596033455,0.7334177262319191
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,267,1343.8137417012422,0.6212837649161346
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,268,1675.306025166344,0.6802129679617254
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,269,933.8935119427103,0.617737401567474
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,270,560.1149307903804,0.8082916022860547
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,271,1436.6920435895026,0.6096394065193514
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,272,1543.5022993925563,0.5923078355083121
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,273,770.5992912584912,0.6986521957667032
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,274,1498.8886901308801,0.6330118956754844
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,275,1571.2352763132722,0.47807025708807266
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,276,1426.289584614584,0.4632239328331813
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,277,1229.0826148874312,0.5522460301208184
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,278,873.9754248028587,0.690005026341754
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,279,1548.3508513082718,0.5012007371967906
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,280,1599.4913731913778,0.3881080477316306
7259_liver_sbr_Male_26-U1,tierA_p95,N3_var,281,1166.6161602576635,0.5215574213005194
