n_cells,n_senders,prevalence_real,median_nn_um,lam_true,beta_true,med_d_sender,match_rate,max_smd_before,max_smd_after,smd_pass,u_sender_mean,u_decoy_mean,u_all_mean,lam_naive,beta_naive,se_lam_naive,se_beta_naive,lam_nuis,beta_nuis,se_lam_nuis,lam_decoy,beta_decoy,se_lam_decoy,lam_decoy_scale,beta_decoy_term,lam_decoy_nuis,beta_decoy_nuis,lam_decoyS,beta_decoyS,beta_decoyS_term,lam_decoyS_nuis,beta_decoyS_nuis,lam_naive_bin,beta_naive_bin,lam_decoy_only,beta_decoy_only,beta_true_minus_decoy,ci_lam_naive_iid_lo,ci_lam_naive_iid_hi,ci_lam_nuis_iid_lo,ci_lam_nuis_iid_hi,ci_lam_decoy_iid_lo,ci_lam_decoy_iid_hi,ci_lam_naive_blk_lo,ci_lam_naive_blk_hi,ci_lam_nuis_blk_lo,ci_lam_nuis_blk_hi,ci_lam_decoy_blk_lo,ci_lam_decoy_blk_hi,ci_beta_naive_blk_lo,ci_beta_naive_blk_hi,ci_beta_decoy_blk_lo,ci_beta_decoy_blk_hi,boot_sd_lam_naive,boot_sd_lam_nuis,boot_sd_lam_decoy,ci_lam_decoyS_blk_lo,ci_lam_decoyS_blk_hi,ci_beta_decoyS_blk_lo,ci_beta_decoyS_blk_hi,se_ratio_naive,cover_lam_naive_iid,cover_lam_nuis_iid,cover_lam_decoy_iid,cover_lam_naive_blk,cover_lam_nuis_blk,cover_lam_decoy_blk,cover_beta_naive_blk,cover_beta_decoy_blk,cover_lam_decoyS_blk,cover_beta_decoyS_blk,cover_beta_nuis_blk,bias_lam_naive,relbias_lam_naive,relbias_beta_naive,bias_lam_naive_bin,relbias_lam_naive_bin,relbias_beta_naive_bin,bias_lam_nuis,relbias_lam_nuis,relbias_beta_nuis,bias_lam_decoy,relbias_lam_decoy,relbias_beta_decoy,bias_lam_decoy_nuis,relbias_lam_decoy_nuis,relbias_beta_decoy_nuis,bias_lam_decoyS,relbias_lam_decoyS,relbias_beta_decoyS,bias_lam_decoyS_nuis,relbias_lam_decoyS_nuis,relbias_beta_decoyS_nuis,signal_retained_naive,signal_retained_decoy,signal_retained_decoy_nuis,signal_retained_decoyS,signal_retained_decoyS_nuis,signal_retained_nuis,signal_retained_subtract,decoy_cost_vs_naive,ripley50,sweep,cfg_id,rep,clustering,autocorr_len_um,conf_strength,prevalence,window_um,beta_true_cfg,ell_over_lambda,ell_ratio,regime
11838,592,0.050008447372867,11.609445531476087,30.0,1.0,72.65927857078131,1.0,0.5038784166014425,0.1454272529090984,0.0,1.1034021038324937,0.557375358534463,0.2978484066357464,27.19284365727796,2.107127043382945,1.918055223175068,0.1044865499313083,21.87495037737846,1.5673305218356914,2.029241309122536,24.18116106742884,2.0688879734201016,1.7868102925554847,89.82443253995854,1.7123443571824786,21.793487487444917,1.5746539411388236,33.56914715643155,1.7681671972838051,1.382532311732199,21.832798538069603,1.5745936081900058,27.98631502468645,2.141427140312677,99.13465006178691,2.200114719944632,-0.0586875796319548,23.43345541985483,30.952231894701093,17.89763741149829,25.85226334325863,20.67901289402009,27.683309240837588,20.124483559282226,38.45491197655964,16.949591932598306,30.1750198075352,18.29207222283905,32.808036026845166,1.7644986080239098,2.5654932328194406,1.739689922805282,2.563486334927543,4.936613948844919,3.5565338542172658,3.684058771490284,25.27270186253087,47.40520767207752,1.3766555414885908,2.1856141395291444,2.5737600717632394,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,-2.8071563427220383,-0.0935718780907346,1.1071270433829454,-2.0136849753135486,-0.0671228325104516,1.1414271403126772,-8.125049622621539,-0.270834987420718,0.5673305218356914,-5.818838932571161,-0.193961297752372,1.0688879734201016,-8.206512512555086,-0.2735504170851695,0.5746539411388236,3.569147156431548,0.1189715718810515,0.7681671972838051,-8.167201461930397,-0.2722400487310132,0.5745936081900058,2.107127043382945,2.0688879734201016,1.5746539411388236,1.7681671972838051,1.5745936081900058,1.5673305218356914,-0.0586875796319548,0.9818525085694634,5.9218468199853325,main,8,22,1.5,60.0,1.0,0.05,2000.0,1.0,2.0,2.0,
11796,590,0.050016954899966,11.62481629633186,30.0,1.0,67.99772303527014,1.0,0.6685335505519716,0.0658390150507376,1.0,1.073900640030636,0.6732903477838704,0.2982428530235259,36.68725022567883,2.0884061956212108,2.5900025542860687,0.0784453950648142,34.95650248286963,1.4732300388344854,3.099414241184904,32.66071627572098,2.022976418321753,2.359649816374002,56.50469000989531,1.3468622867341324,34.74973601567662,1.4762550561722978,36.628188845237055,1.9210693846280509,1.3132671511711045,34.5205494969432,1.5035581390351278,36.13069746007434,2.1818414359223803,73.39286823527016,1.8633017465449544,0.3185396893774257,31.610845219278136,41.76365523207953,28.88165057014722,41.03135439559204,28.03580263562793,37.28562991581402,28.51955580668416,50.01573763186674,26.715110205800936,53.23333787635743,25.979827813013703,44.617425014849296,1.851918459326909,2.3701672616371234,1.7712015919055997,2.2813881099072075,5.408003997188023,6.785310041003233,4.9557752466907,30.0876116680011,50.22671149485162,1.7099720534517038,2.205605775673214,2.088030372108545,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.687250225678831,0.222908340855961,1.0884061956212108,6.1306974600743445,0.2043565820024781,1.1818414359223803,4.956502482869631,0.1652167494289877,0.4732300388344854,2.6607162757209792,0.0886905425240326,1.0229764183217531,4.749736015676618,0.1583245338558872,0.4762550561722978,6.628188845237055,0.2209396281745685,0.9210693846280508,4.520549496943197,0.1506849832314399,0.5035581390351278,2.0884061956212108,2.022976418321753,1.4762550561722978,1.9210693846280509,1.5035581390351278,1.4732300388344854,0.3185396893774257,0.968669994641538,7.477102600219345,main,8,23,1.5,60.0,1.0,0.05,2000.0,1.0,2.0,2.0,
11680,584,0.05,11.62628018794608,30.0,1.0,69.04689631678252,0.9982876712328768,0.8507458057681972,0.064653778040374,1.0,1.1238999700032386,0.6656608270039956,0.303693798252379,33.299707257890134,1.780804225955542,2.719617982994123,0.0844695720241798,21.70074847389725,1.4252757518915269,2.303479705465591,25.17194698771789,1.814745614119925,2.146914722474736,116.20728725649008,1.6358434268451898,21.27918764347009,1.4383389406637908,39.75902195963328,1.4870225353142328,1.2137521468235477,22.4521316448968,1.3910346568564391,35.33866880537279,1.7954557653976015,123.2769291234502,2.0502592339671444,-0.2548034685695428,27.969256011221653,38.630158504558615,17.18592825118469,26.215568696609807,20.963994131667413,29.379899843768374,23.47451120897826,70.5620143416011,16.819230864854514,32.111925752999525,18.738512831849896,39.676982864644,1.4452426549574282,2.153698057473354,1.4516671258867442,2.1717207343637366,12.137827423266708,3.817358554355852,5.414351793996551,28.627726163247537,64.47735323234726,1.1169071489016154,1.819129576157484,4.463063378446905,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3.299707257890134,0.1099902419296711,0.7808042259555419,5.338668805372791,0.1779556268457597,0.7954557653976015,-8.29925152610275,-0.2766417175367583,0.4252757518915266,-4.828053012282105,-0.1609351004094034,0.814745614119925,-8.720812356529905,-0.2906937452176635,0.4383389406637907,9.75902195963328,0.325300731987776,0.4870225353142328,-7.547868355103201,-0.2515956118367733,0.3910346568564391,1.780804225955542,1.814745614119925,1.4383389406637908,1.4870225353142328,1.3910346568564391,1.4252757518915269,-0.2548034685695428,1.0190595842427153,7.081750325592262,main,8,24,1.5,60.0,1.0,0.05,2000.0,1.0,2.0,2.0,
11763,588,0.0499872481509818,11.642693538073418,30.0,1.0,62.79580019915849,1.0,0.7297958984494987,0.0418657047498957,1.0,1.0880092640910315,0.5857926856702093,0.2988807374542361,50.05902361343183,1.8898679013207007,3.9937672254508714,0.0563391247905077,32.032093282914914,1.305915741723592,3.104856419038093,39.65962216156304,1.8115167897944564,3.0904803889296626,399.9999999999999,4.223144474199097,31.02622414305852,1.343481528162891,54.68442415487006,1.7255628121751658,1.2402948891929817,32.482414250114445,1.3115006800695916,48.81664778442275,2.017501098665168,265.9672049346012,4.127029906317508,-2.1095288076523406,42.231239851548125,57.88680737531554,25.94657470160025,38.11761186422957,33.602280599260894,45.71696372386518,34.967118088240746,76.59901414071867,20.943158801295564,59.54927123750283,28.309936452586303,60.801336595975656,1.6430215729862103,2.1850453817318902,1.5716343493869993,2.085856220765683,10.823433077083669,10.623371366302084,8.236509412910381,39.25405194400542,82.85046800729866,1.4889850797429691,2.0055177213261826,2.7100811003980763,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,20.059023613431837,0.6686341204477277,0.8898679013207007,18.81664778442275,0.6272215928140916,1.0175010986651678,2.0320932829149143,0.0677364427638304,0.305915741723592,9.659622161563036,0.3219874053854345,0.8115167897944564,1.0262241430585206,0.034207471435284,0.3434815281628907,24.684424154870054,0.8228141384956686,0.7255628121751658,2.482414250114445,0.0827471416704815,0.3115006800695916,1.8898679013207007,1.8115167897944564,1.343481528162891,1.7255628121751658,1.3115006800695916,1.305915741723592,-2.1095288076523406,0.9585414877561071,5.575597560539586,main,8,25,1.5,60.0,1.0,0.05,2000.0,1.0,2.0,2.0,
11746,587,0.0499744593904307,11.602852981833731,30.0,1.0,70.6450405871772,0.9982964224872232,0.5535056802740553,0.060772065052272,1.0,1.0973491680266132,0.6436860665095374,0.2989329787270863,36.71546416298106,1.7979148440875483,2.865757574579353,0.0771222998553394,26.73988956886675,1.3953075571264857,2.544414510027196,31.977342573230107,1.7827455060409292,2.520672154015,56.50469000989531,1.3637610111725884,26.63708766374618,1.4015942426543706,37.58517793234513,1.6798741929696634,1.3132229298210218,26.076825061166257,1.400839177743557,37.12124652718989,1.8743832447143145,57.76770913730397,1.6510829668399012,0.2233002778744133,31.098579316805527,42.33234900915659,21.752837129213447,31.72694200852005,27.03682515136071,36.91785999509951,26.21166512706259,54.71696080830728,19.77345278155664,35.71942518684064,23.558393908072176,44.6110555268584,1.5404982513889094,2.0998476008805587,1.515404356572729,2.0761482316177995,7.473500398434724,4.010833231241542,5.4697241803650805,29.83825251388789,48.129522850286,1.418180257916009,1.959697175231011,2.607862041342319,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,6.715464162981057,0.2238488054327019,0.7979148440875485,7.121246527189889,0.2373748842396629,0.8743832447143145,-3.260110431133249,-0.1086703477044416,0.3953075571264854,1.977342573230107,0.0659114191076702,0.7827455060409292,-3.362912336253821,-0.1120970778751273,0.4015942426543706,7.5851779323451325,0.2528392644115044,0.6798741929696634,-3.923174938833743,-0.1307724979611247,0.4008391777435569,1.7979148440875483,1.7827455060409292,1.4015942426543706,1.6798741929696634,1.400839177743557,1.3953075571264857,0.2233002778744133,0.9915628161720208,5.975557971928689,main,8,26,1.5,60.0,1.0,0.05,2000.0,1.0,2.0,2.0,
11806,590,0.0499745891919363,11.605727092028546,30.0,1.0,71.13112018822852,1.0,0.4489770382766987,0.0642817216855791,1.0,1.034846307083107,0.5312407135271072,0.2848852911226834,44.3552837471949,1.8215948507304047,3.6265799327582,0.0673458553155578,28.605245382275086,1.4133589803937574,2.799958554555652,37.47865890959339,1.7690984025888628,3.087703524052137,360.8481133449273,4.111714300017095,28.164475650798806,1.4538632885626177,48.8216447557918,1.658106894292109,1.2160134209245037,28.928305897568677,1.4164009335007075,49.17850809763417,1.8281345958180344,245.2237186251142,3.7305191724682776,-1.9023845766502432,37.24718707898883,51.46338041540098,23.11732661534601,34.09316414920416,31.426760002451203,43.53055781673558,31.361991419772885,70.51288549983495,21.02716830071445,38.87844371639682,26.320198168714843,59.530080467215285,1.5152474772438564,2.1712274674234697,1.4585268069622186,2.1056167782245603,11.083438534040594,4.631942312824715,8.566828701188289,35.178844965036035,77.67389399028974,1.322440624505817,2.011623505582944,3.0561682741157923,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,14.355283747194903,0.4785094582398301,0.8215948507304052,19.17850809763417,0.6392836032544724,0.8281345958180344,-1.3947546177249135,-0.0464918205908304,0.4133589803937574,7.478658909593392,0.2492886303197797,0.7690984025888628,-1.8355243492011937,-0.0611841449733731,0.4538632885626175,18.8216447557918,0.6273881585263934,0.6581068942921087,-1.0716941024313265,-0.0357231367477108,0.4164009335007077,1.8215948507304047,1.7690984025888628,1.4538632885626177,1.658106894292109,1.4164009335007075,1.4133589803937574,-1.9023845766502432,0.9711810515271864,6.918899228044323,main,8,27,1.5,60.0,1.0,0.05,2000.0,1.0,2.0,2.0,
11769,588,0.049961763956156,11.63114795478804,30.0,1.0,60.0458112353988,1.0,0.5667977221859334,0.0393212546282754,1.0,1.0673969064156852,0.627873023059752,0.3104742521357276,41.708094880701246,2.2125944874431243,2.826414803338524,0.064524581274354,22.41478323277569,1.7943325230716645,1.8242534008844191,34.57618307756635,2.123435979039905,2.4000510266003765,135.6240445466867,1.8073338130254364,22.497786221416018,1.7949414162495936,41.94247556405789,2.032884803788119,1.1504844442454285,22.533285690566423,1.7936981463635695,40.07773413395283,2.214091396097664,179.30665146041298,2.9600138981707325,-0.7459225020730686,36.16832186615774,47.24786789524475,18.839246567042228,25.990319898509156,29.87208306542961,39.28028308970309,30.210535037426627,60.95546916512764,17.61791922863928,31.53843109235216,26.21543767288636,47.19943891700457,1.953676678660876,2.4969102494683626,1.830256080029268,2.4176545425726896,7.98899469268562,3.699729042527353,5.496480705884595,31.58063035858329,56.61031065755898,1.7519473606285068,2.32726969174722,2.82654714490213,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.708094880701246,0.3902698293567082,1.2125944874431245,10.07773413395283,0.335924471131761,1.2140913960976638,-7.58521676722431,-0.252840558907477,0.7943325230716645,4.576183077566348,0.1525394359188782,1.1234359790399049,-7.502213778583982,-0.2500737926194661,0.7949414162495936,11.942475564057888,0.3980825188019296,1.0328848037881189,-7.466714309433577,-0.2488904769811192,0.7936981463635695,2.2125944874431243,2.123435979039905,1.7949414162495936,2.032884803788119,1.7936981463635695,1.7943325230716645,-0.7459225020730686,0.9597040899680396,4.851738846461789,main,8,28,1.5,60.0,1.0,0.05,2000.0,1.0,2.0,2.0,
11766,588,0.0499745028046914,11.67375948153401,30.0,1.0,62.83761137228928,1.0,0.5942055494087711,0.0496191309131129,1.0,1.247281895089456,0.6753083917935859,0.3007107358909469,35.20301357050475,1.782024865313237,2.739321963978844,0.0767719340881985,24.53773916161239,1.305256696548539,2.561571367119989,32.14707589555963,1.7504407292739603,2.516670849574424,99.57035020338007,1.893634946289575,24.499947860006007,1.3263892343850636,41.08279393516299,1.610169645559088,1.4701362982146065,24.471865492642834,1.3264072802744054,36.65412785198957,1.8462749736815496,132.52696800401498,2.517030302274133,-0.6707553285925831,29.833942521106216,40.572084619903286,19.51705928205721,29.558419041167568,27.21440103039376,37.0797507607255,25.93157342027429,50.30451549776316,18.069747743430987,33.98902351114906,23.7194890799687,42.96856335716617,1.586126232610389,2.016755407572199,1.5471594266077002,1.9870769988334305,6.02137398523442,3.9880022361416088,5.111486141693813,32.32263772834593,55.073797700333216,1.3776478618104195,1.852395879926872,2.1981256911065765,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.203013570504751,0.1734337856834917,0.7820248653132369,6.654127851989571,0.2218042617329857,0.8462749736815498,-5.462260838387611,-0.182075361279587,0.305256696548539,2.147075895559631,0.0715691965186543,0.7504407292739603,-5.5000521399939934,-0.1833350713331331,0.3263892343850636,11.08279393516299,0.369426464505433,0.6101696455590879,-5.528134507357166,-0.1842711502452388,0.3264072802744053,1.782024865313237,1.7504407292739603,1.3263892343850636,1.610169645559088,1.3264072802744054,1.305256696548539,-0.6707553285925831,0.9822762652451964,6.465437065054839,main,8,29,1.5,60.0,1.0,0.05,2000.0,1.0,2.0,2.0,
11787,589,0.049970306269619,11.620029537749202,30.0,1.0,71.1352985152637,0.99660441426146,0.7060590286163059,0.0405212757376591,1.0,1.3201607432043347,0.7302989347946431,0.2994211105010987,31.428400990212552,2.201880852642094,2.082665020290876,0.0902017907933927,21.8016064437119,1.5000729377506892,2.086875160548848,29.41597438229096,2.076141501513308,2.030390904952072,135.6240445466867,2.6049712973818187,21.83695680104372,1.5036539709719103,40.19909397371012,1.8227210584008409,1.6881941241533982,21.86638917240395,1.5056835841519225,33.56095413897069,2.2114990906430854,101.36904986007949,2.6452671566164305,-0.4337680659733451,27.34637755044244,35.51042442998267,17.711331129036157,25.891881758387644,25.4364082085849,33.39554055599702,21.260156241320924,68.48292000272527,15.184351287940077,36.62578134860723,21.360481292248167,53.3778613345684,1.8801753923761544,2.5823119476309317,1.69989167738,2.446570981366309,15.03980226333953,5.056643778065094,8.797951676554197,29.43246695349908,71.43761050461208,1.4527083673481622,2.1679017006883337,7.2214216481337905,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.4284009902125518,0.0476133663404183,1.201880852642094,3.5609541389706934,0.1186984712990231,1.2114990906430854,-8.1983935562881,-0.2732797852096033,0.5000729377506892,-0.5840256177090382,-0.0194675205903012,1.076141501513308,-8.163043198956284,-0.2721014399652094,0.5036539709719103,10.19909397371012,0.3399697991236706,0.8227210584008409,-8.133610827596051,-0.2711203609198683,0.5056835841519223,2.201880852642094,2.076141501513308,1.5036539709719103,1.8227210584008409,1.5056835841519225,1.5000729377506892,-0.4337680659733451,0.942894570803907,6.236931661823876,main,9,0,1.5,120.0,1.0,0.05,2000.0,1.0,4.0,4.0,
11763,588,0.0499872481509818,11.659362148879392,30.0,1.0,71.28686222296417,1.0,0.6771783351939991,0.039092326565621,1.0,1.3322478265987396,0.6669679760490164,0.289405313803256,35.78806022019819,2.249242756669087,2.2355351603822773,0.0801054462995183,24.556067533858347,1.6476513327193016,2.096394646989196,29.649706135749398,2.133014878179736,1.9834926469657508,194.4962018954265,2.7654301679166324,24.256656382360816,1.653024251863105,42.06284327048109,1.844825608228474,1.501264847145205,24.579025379434405,1.651338091601156,36.59083456391106,2.253002260255318,134.1650370580767,2.689636490017112,-0.4366342297617938,31.406411305848927,40.16970913454745,20.447134025759524,28.66500104195717,25.76206054769652,33.53735172380227,27.594900645066804,52.16271568938459,18.484560412702344,33.42931442702951,23.00657314125368,41.0387550388514,1.918294811952943,2.5152610565092863,1.7889570252722806,2.3935526744897584,6.0829483135568925,4.071772383314735,4.572386511880721,32.52265960301821,60.18778001505523,1.461336536335257,2.1612154207757457,2.721025560840075,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.78806022019819,0.192935340673273,1.2492427566690871,6.590834563911059,0.219694485463702,1.253002260255318,-5.4439324661416535,-0.1814644155380551,0.6476513327193016,-0.3502938642506059,-0.0116764621416868,1.1330148781797362,-5.743343617639184,-0.1914447872546394,0.6530242518631051,12.062843270481087,0.4020947756827029,0.844825608228474,-5.420974620565595,-0.1806991540188531,0.651338091601156,2.249242756669087,2.133014878179736,1.653024251863105,1.844825608228474,1.651338091601156,1.6476513327193016,-0.4366342297617938,0.9483257740211762,7.777230959075219,main,9,1,1.5,120.0,1.0,0.05,2000.0,1.0,4.0,4.0,
11797,590,0.0500127150970585,11.617893067940155,30.0,1.0,69.374724940515,0.9983050847457628,0.7124094698741064,0.0386014743817908,1.0,1.065201844447771,0.7203436824472992,0.2948618423949281,77.04740061685307,1.9769829461842503,7.913877222997612,0.061375843902679,31.711138793358597,1.0728397820329605,3.954683878746054,51.52431637897776,1.5805520577068537,5.131483800627211,360.8481133449273,4.487211339527472,31.253496658832184,1.0751150855537908,116.78968896128376,1.7149227916629788,2.092876956968296,31.27209552559484,1.0725071154351182,83.15052988869652,2.0066376434132605,283.1714883332594,4.629420688425215,-2.6227830450119547,61.53620125977775,92.55859997392838,23.95995839101633,39.46231919570086,41.46660812974842,61.58202462820709,43.66534177181942,399.9999999999999,18.763630393586524,168.67314260919247,31.21778804729137,213.37422187341213,1.6121169899535654,4.545665279132205,1.3009069648271268,2.490865688033538,80.13521344744174,53.38356986841527,54.928612512706025,59.6385983674749,324.17640647955847,1.3395706345143596,3.0490699500804594,10.125910623754685,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,47.04740061685307,1.5682466872284355,0.9769829461842504,53.150529888696525,1.7716843296232174,1.0066376434132605,1.711138793358593,0.0570379597786197,0.0728397820329604,21.52431637897776,0.7174772126325919,0.5805520577068537,1.2534966588321836,0.0417832219610727,0.0751150855537907,86.78968896128377,2.8929896320427924,0.7149227916629788,1.272095525594839,0.0424031841864946,0.0725071154351182,1.9769829461842503,1.5805520577068537,1.0751150855537908,1.7149227916629788,1.0725071154351182,1.0728397820329605,-2.6227830450119547,0.7994768294574605,7.873078598525342,main,9,2,1.5,120.0,1.0,0.05,2000.0,1.0,4.0,4.0,
11862,593,0.0499915697184285,11.602645453258296,30.0,1.0,70.23850211450903,1.0,0.6721390208752583,0.1133233890634351,0.0,1.1457083751717392,0.6953868896580231,0.2961784070071932,77.65561889471414,2.022315615207773,6.989769674918818,0.0561948247924571,40.772388189271226,1.1304063628412735,4.5385915874583125,64.60597400843592,1.8524231594937703,5.5356963163811725,65.94590387506669,1.5369629894680603,40.68811755161979,1.1421580475483226,64.61425207118609,1.8524231594937703,1.5369629894680603,39.626737143754674,1.1581650027403012,78.07236157246683,2.09206317211194,60.81693872172155,1.872827092995279,0.2192360791166607,63.95567033187326,91.35556745755504,31.87674867785293,49.66802770068952,53.75600922832882,75.45593878854302,46.52174615172213,148.0695773552372,25.36375137132941,66.72611346439507,41.25252604273762,109.3931721687556,1.6932825791827728,2.7208419263445287,1.5752425128389296,2.253754991835704,27.09865441920456,10.847950324626108,17.68200255344089,49.04035482631722,95.99288291142548,1.546313173879275,2.2081073689256328,3.876902341495151,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,47.65561889471414,1.5885206298238046,1.022315615207773,48.07236157246683,1.6024120524155612,1.0920631721119398,10.772388189271226,0.3590796063090408,0.1304063628412735,34.60597400843592,1.1535324669478642,0.8524231594937703,10.68811755161979,0.356270585053993,0.1421580475483226,34.61425207118609,1.1538084023728696,0.8524231594937703,9.626737143754674,0.3208912381251558,0.1581650027403012,2.022315615207773,1.8524231594937703,1.1421580475483226,1.8524231594937703,1.1581650027403012,1.1304063628412735,0.2192360791166607,0.915991126985118,7.808010456783574,main,9,3,1.5,120.0,1.0,0.05,2000.0,1.0,4.0,4.0,
11684,584,0.0499828825744608,11.681337068085051,30.0,1.0,69.31385691041697,1.0,0.955896345895048,0.0385886214003687,1.0,1.1465348180335124,0.7554036931766545,0.2932677955895379,30.114260405710912,2.122183409743761,2.119496692929529,0.0985169019419111,23.162037408281183,1.6173370924395691,2.0384529347440394,26.193992033950384,2.0860257543069904,1.9364086791213693,56.50469000989531,1.1827493003302765,22.952072204457423,1.6258069137146751,32.32845426610292,1.8922855062722663,1.1904023853653476,22.81744612076712,1.6807383597039216,30.30174125171187,2.1611858198256795,60.80795685691505,1.5107776414937486,0.6504081783319309,25.960046887569035,34.26847392385279,19.16666965618287,27.157405160379504,22.3986310228725,29.989353045028267,20.953322519396977,42.787536566704816,17.39507955626138,31.61949563643893,18.458660087484517,35.55246697742422,1.874850131987619,2.473590551752363,1.7732344229456347,2.446441882316884,5.332603242168822,3.7004054386326817,4.347449243219351,23.9640675115097,46.47549948977103,1.49296629512777,2.274430037546323,2.515976203198598,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.1142604057109117,0.0038086801903637,1.1221834097437609,0.3017412517118707,0.010058041723729,1.1611858198256797,-6.837962591718814,-0.2279320863906271,0.6173370924395691,-3.806007966049616,-0.1268669322016538,1.0860257543069904,-7.047927795542574,-0.2349309265180857,0.6258069137146751,2.3284542661029235,0.0776151422034307,0.8922855062722665,-7.182553879232884,-0.2394184626410961,0.6807383597039216,2.122183409743761,2.0860257543069904,1.6258069137146751,1.8922855062722663,1.6807383597039216,1.6173370924395691,0.6504081783319309,0.9829620497122178,8.263675406732922,main,9,4,1.5,120.0,1.0,0.05,2000.0,1.0,4.0,4.0,
11793,590,0.0500296786229119,11.633696638242927,30.0,1.0,65.61981066375851,1.0,0.5969429957165329,0.0773131042998245,1.0,1.1660324815483727,0.6739340581496611,0.3052680870593295,53.1994319090829,2.0427899003365,4.0191466214525775,0.0584721793701871,27.32181018891511,1.2785804681916637,2.877417329913009,41.00021891959533,1.8711885338990883,3.174039332243072,278.92379023340874,3.4348810664817093,27.097701446962663,1.2819010400554944,60.03311072418496,1.775539036300545,1.4414618750753083,27.31885275994584,1.2799790319582056,52.86610287192206,2.1656939550003247,243.0699419686757,4.29332509230295,-2.127631137302625,45.32190453103584,61.07695928712995,21.68207222228561,32.961548155544605,34.779101828398915,47.22133601079175,33.881466232685746,97.85400885628698,18.70836272314872,42.34919675725075,27.95913460451324,64.64548925701952,1.7099093025404208,2.481960466968556,1.5726034306697108,2.2355700555080853,18.73911642772856,6.21026090523811,9.605100086094929,42.4447998306668,123.34662775334348,1.4358505972759712,2.202616797230091,4.662461510537272,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,23.199431909082897,0.7733143969694299,1.0427899003365,22.86610287192206,0.7622034290640687,1.165693955000325,-2.6781898110848914,-0.0892729937028297,0.2785804681916637,11.000218919595332,0.3666739639865111,0.8711885338990883,-2.902298553037337,-0.0967432851012445,0.2819010400554944,30.03311072418496,1.0011036908061652,0.775539036300545,-2.681147240054159,-0.0893715746684719,0.2799790319582056,2.0427899003365,1.8711885338990883,1.2819010400554944,1.775539036300545,1.2799790319582056,1.2785804681916637,-2.127631137302625,0.91599656606431,7.805335909177804,main,9,5,1.5,120.0,1.0,0.05,2000.0,1.0,4.0,4.0,
11782,589,0.0499915124766593,11.713198373829476,30.0,1.0,69.61175065173143,1.0,0.5452078345377112,0.0461602202834585,1.0,1.166209916514671,0.6303639004715724,0.2888218748481114,39.63186273322207,1.8312755909037792,2.992622162218481,0.0708598874566926,32.12625699732715,1.2019669756802858,3.275697176128282,33.957526388968226,1.7016852520039734,2.7450160154474257,122.3492014972006,1.8882831946238825,33.05025454835465,1.1784540833364854,44.242164566246345,1.58462384490537,1.319335453739129,33.084464701001984,1.1749990899331686,42.18448168194024,1.8437561280218469,167.44886859956495,2.916850461765243,-1.0730943337433962,33.76632329527385,45.49740217117029,25.705890532115717,38.54662346253858,28.577294998691272,39.33775777924518,30.703191447013456,53.77367267571682,22.47501889402309,43.61550205529532,26.22797425125893,43.654960209497766,1.5271735313426646,2.1276356816463307,1.4287618453448123,2.01177437732146,5.957897289798826,5.834045201281723,4.633743312643984,34.01770616218447,58.44783749053067,1.3121428344605408,1.88222029003174,1.990861848520876,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,9.631862733222071,0.3210620911074023,0.8312755909037792,12.18448168194024,0.406149389398008,0.8437561280218469,2.126256997327147,0.0708752332442382,0.2019669756802857,3.957526388968226,0.1319175462989408,0.7016852520039734,3.0502545483546517,0.1016751516118217,0.1784540833364853,14.242164566246345,0.4747388188748782,0.58462384490537,3.084464701001984,0.1028154900333994,0.1749990899331686,1.8312755909037792,1.7016852520039734,1.1784540833364854,1.58462384490537,1.1749990899331686,1.2019669756802858,-1.0730943337433962,0.9292349335384033,7.152750155268209,main,9,6,1.5,120.0,1.0,0.05,2000.0,1.0,4.0,4.0,
