section,call,null,draw,displacement_um,frac_cells_retained
SPLN07,tierAmg_p95,N3_var,154,1618.1541085469482,0.5235506691575047
SPLN07,tierAmg_p95,N3_var,155,1591.0054218948821,0.521345665023122
SPLN07,tierAmg_p95,N3_var,156,1252.7980894007926,0.5994242489204668
SPLN07,tierAmg_p95,N3_var,157,1140.3741976127785,0.625297318265805
SPLN07,tierAmg_p95,N3_var,158,2066.9490885382065,0.5645065792831695
SPLN07,tierAmg_p95,N3_var,159,923.4154598285849,0.6769158525505569
SPLN07,tierAmg_p95,N3_var,160,1131.5084598379767,0.7015996488326749
SPLN07,tierAmg_p95,N3_var,161,1138.924416617241,0.6120264600496126
SPLN07,tierAmg_p95,N3_var,162,1453.2839207429113,0.5447381047172797
SPLN07,tierAmg_p95,N3_var,163,1392.0471804684169,0.5949274696556722
SPLN07,tierAmg_p95,N3_var,164,1063.9576700981775,0.6329586867975378
SPLN07,tierAmg_p95,N3_var,165,1778.8662470697498,0.45774252493390094
SPLN07,tierAmg_p95,N3_var,166,1107.0227918835515,0.7211741647015588
SPLN07,tierAmg_p95,N3_var,167,2003.8112644050739,0.34389387396768034
SPLN07,tierAmg_p95,N3_var,168,1785.887218461421,0.5575036494860095
SPLN07,tierAmg_p95,N3_var,169,1418.8074887632595,0.5431047683214406
SPLN07,tierAmg_p95,N3_var,170,1719.204588204179,0.4667973335783338
SPLN07,tierAmg_p95,N3_var,171,502.6183667693946,0.7995538949968864
SPLN07,tierAmg_p95,N3_var,172,1976.5073491973326,0.5240917118386264
SPLN07,tierAmg_p95,N3_var,173,597.228943705724,0.8106248532549332
SPLN07,tierAmg_p95,N3_var,174,1551.798514588911,0.6584285262201534
SPLN07,tierAmg_p95,N3_var,175,1195.7082643838985,0.6014250860053696
SPLN07,tierAmg_p95,N3_var,176,2006.3166469911266,0.5437478945273022
SPLN07,tierAmg_p95,N3_var,177,1380.4932647828052,0.5586061515532008
SPLN07,tierAmg_p95,N3_var,178,213.89444529032352,0.9525975152870079
SPLN07,tierAmg_p95,N3_var,179,805.393221790639,0.8355587541726641
SPLN07,tierAmg_p95,N3_var,180,294.5312029125536,0.8935473004011882
SPLN07,tierAmg_p95,N3_var,181,1684.6749407162515,0.5241529619534703
SPLN07,tierAmg_p95,N3_var,182,1064.9272935556012,0.632499310936208
SPLN07,tierAmg_p95,N3_var,183,1600.047318436025,0.5234587939852388
SPLN07,tierAmg_p95,N3_var,184,1400.8505069589198,0.6455149603405507
SPLN07,tierAmg_p95,N3_var,185,2046.17194034424,0.39692626507008033
SPLN07,tierAmg_p95,N3_var,186,1606.6398097428237,0.583121510019498
SPLN07,tierAmg_p95,N3_var,187,244.6762206448941,0.9262242366704437
SPLN07,tierAmg_p95,N3_var,188,1145.8003319763154,0.616558968548066
SPLN07,tierAmg_p95,N3_var,189,2046.6254508330776,0.37008340223971253
SPLN07,tierAmg_p95,N3_var,190,1142.420308550214,0.7929490909462122
SPLN07,tierAmg_p95,N3_var,191,1352.8456540575073,0.5897620433038312
SPLN07,tierAmg_p95,N3_var,192,696.0745060653934,0.7937198215579988
SPLN07,tierAmg_p95,N3_var,193,520.1868882262175,0.8175512204085382
SPLN07,tierAmg_p95,N3_var,194,1128.2572928526606,0.6711175083453281
SPLN07,tierAmg_p95,N3_var,195,183.4356901163913,0.945364897559183
SPLN07,tierAmg_p95,N3_var,196,1089.2717265828553,0.6212343939811554
SPLN07,tierAmg_p95,N3_var,197,488.26150532067464,0.819710286956788
SPLN07,tierAmg_p95,N3_var,198,959.0160021956461,0.7189946814483611
SPLN07,tierAmg_p95,N3_var,199,1947.2325349184057,0.4395512408252432
SPLN07,tierAmg_p95,N3_var,200,1486.4530668149014,0.6116844802417338
SPLN07,tierAmg_p95,N3_var,201,1642.6220633640469,0.45927377780500006
SPLN07,tierAmg_p95,N3_var,202,1165.6636406531675,0.7074030972141406
SPLN07,tierAmg_p95,N3_var,203,1213.6382289966184,0.6296307638910156
SPLN07,tierAmg_p95,N3_var,204,1680.627615243013,0.4935125920027767
SPLN07,tierAmg_p95,N3_var,205,1966.076032914438,0.5384701762982472
SPLN07,tierAmg_p95,N3_var,206,1197.2903718335535,0.6050847803672965
SPLN07,tierAmg_p95,N3_var,207,1917.2763505303594,0.36937392174276995
SPLN07,tierAmg_p95,N3_var,208,1990.6549084379126,0.35689931501954897
SPLN07,tierAmg_p95,N3_var,209,1527.6947299511362,0.5375565287518247
SPLN07,tierAmg_p95,N3_var,210,1297.4896142933512,0.5743576394205739
SPLN07,tierAmg_p95,N3_var,211,365.9296020503076,0.8609826560091467
SPLN07,tierAmg_p95,N3_var,212,1077.099530075944,0.6633132228789596
SPLN07,tierAmg_p95,N3_var,213,1460.3446913894763,0.5587847977214957
SPLN07,tierAmg_p95,N3_var,214,1169.5935586003388,0.6924121316060801
SPLN07,tierAmg_p95,N3_var,215,855.947214208857,0.7893098132892332
SPLN07,tierAmg_p95,N3_var,216,1789.821913416385,0.42312600169458653
SPLN07,tierAmg_p95,N3_var,217,1134.892705415774,0.6370318194346615
SPLN07,tierAmg_p95,N3_var,218,1046.5697656481698,0.6706734450127094
SPLN07,tierAmg_p95,N3_var,219,1347.3446722304595,0.5647771006237303
SPLN07,tierAmg_p95,N3_var,220,1089.4505642164045,0.6843781582090467
SPLN07,tierAmg_p95,N3_var,221,1254.4967786618067,0.5999652916015884
SPLN07,tierAmg_p95,N3_var,222,1157.4880029944334,0.6483018405659511
SPLN07,tierAmg_p95,N3_var,223,1462.2468455662677,0.5663696036096735
SPLN07,tierAmg_p95,N3_var,224,1540.548704866349,0.6706070907216284
SPLN07,tierAmg_p95,N3_var,225,701.6369209209917,0.7733337416674323
SPLN07,tierAmg_p95,N3_var,226,1399.157764724561,0.6388948437611653
SPLN07,tierAmg_p95,N3_var,227,1375.08765835952,0.7391153441746037
SPLN07,tierAmg_p95,N3_var,228,1849.3717417827238,0.39798793372737573
SPLN07,tierAmg_p95,N3_var,229,1992.9741014919402,0.346246899212936
SPLN07,tierAmg_p95,N3_var,230,1949.2602407520965,0.4414653069141171
SPLN07,tierAmg_p95,N3_var,231,1651.2214834886065,0.448743862228075
SPLN07,tierAmg_p95,N3_var,232,1824.24993433704,0.39218448534591005
SPLN07,tierAmg_p95,N3_var,233,348.3066103994109,0.9329719576557539
SPLN07,tierAmg_p95,N3_var,234,813.9707275226045,0.7857266815708612
SPLN07,tierAmg_p95,N3_var,235,1165.1596736372287,0.6495880929776743
SPLN07,tierAmg_p95,N3_var,236,1812.809297002904,0.40729284700742147
SPLN07,tierAmg_p95,N3_var,237,813.8790359282928,0.696112659377903
SPLN07,tierAmg_p95,N3_var,238,1647.5320990008984,0.5533233291479088
SPLN07,tierAmg_p95,N3_var,239,1006.3837668032551,0.6417276615726988
SPLN07,tierAmg_p95,N3_var,240,861.5088050087413,0.688966812646107
SPLN07,tierAmg_p95,N3_var,241,1920.3008508420498,0.5880674567931482
SPLN07,tierAmg_p95,N3_var,242,902.8313672119139,0.6828673220428955
SPLN07,tierAmg_p95,N3_var,243,1637.758149188584,0.5815239028573178
SPLN07,tierAmg_p95,N3_var,244,1753.4593345894862,0.5394859073694096
SPLN07,tierAmg_p95,N3_var,245,1178.9026963144797,0.6357506711991752
SPLN07,tierAmg_p95,N3_var,246,1309.026528964266,0.60776447289172
SPLN07,tierAmg_p95,N3_var,247,1086.4706314639511,0.7804897967517023
SPLN07,tierAmg_p95,N3_var,248,1468.393511712681,0.4994640614951153
SPLN07,tierAmg_p95,N3_var,249,652.2847177384854,0.8362069845547627
SPLN07,tierAmg_p95,N3_var,250,1369.34049912735,0.5845251584846721
SPLN07,tierAmg_p95,N3_var,251,1722.0018572069089,0.5077787645851836
SPLN07,tierAmg_p95,N3_var,252,1319.0837649672524,0.5679212731857206
SPLN07,tierAmg_p95,N3_var,253,358.9374983062784,0.9104370195694117
SPLN07,tierAmg_p95,N3_var,254,1180.0934221934453,0.5925642360579426
SPLN07,tierAmg_p95,N3_var,255,1988.7519008855286,0.4067364917975888
SPLN07,tierAmg_p95,N3_var,256,1944.6447198489823,0.4097326432487061
SPLN07,tierAmg_p95,N3_var,257,736.4022010090101,0.8385753223287293
SPLN07,tierAmg_p95,N3_var,258,1895.7646416574387,0.494681448361049
SPLN07,tierAmg_p95,N3_var,259,564.0327934489388,0.7980379546544983
SPLN07,tierAmg_p95,N3_var,260,1595.4269072175853,0.5093406425137047
SPLN07,tierAmg_p95,N3_var,261,925.4065302999286,0.6746036607151972
SPLN07,tierAmg_p95,N3_var,262,1508.0930373967883,0.5261384865096622
SPLN07,tierAmg_p95,N3_var,263,2043.15941861628,0.3651782888759583
SPLN07,tierAmg_p95,N3_var,264,1054.9817128798309,0.6326167069896589
SPLN07,tierAmg_p95,N3_var,265,1415.5287688212907,0.5287773456241898
SPLN07,tierAmg_p95,N3_var,266,835.2469137907565,0.7151512367419022
SPLN07,tierAmg_p95,N3_var,267,1601.7570339088293,0.5170224277503853
SPLN07,tierAmg_p95,N3_var,268,1996.8788281349607,0.37519268265294664
SPLN07,tierAmg_p95,N3_var,269,1113.1531515538102,0.6654620810747354
SPLN07,tierAmg_p95,N3_var,270,667.6282600407491,0.8158872589552773
SPLN07,tierAmg_p95,N3_var,271,1712.4632045115277,0.4323288314498923
SPLN07,tierAmg_p95,N3_var,272,1839.77554938274,0.4014026276299268
SPLN07,tierAmg_p95,N3_var,273,918.5148185311982,0.7020794413989526
SPLN07,tierAmg_p95,N3_var,274,1786.598416104967,0.4130962953888872
SPLN07,tierAmg_p95,N3_var,275,1872.831834993982,0.4836921569227942
SPLN07,tierAmg_p95,N3_var,276,1700.0640071257883,0.6631856184730346
SPLN07,tierAmg_p95,N3_var,277,1465.0034171838977,0.505196051409263
SPLN07,tierAmg_p95,N3_var,278,1041.7338658623883,0.7348584611929481
SPLN07,tierAmg_p95,N3_var,279,1845.554774504696,0.38049081758694964
SPLN07,tierAmg_p95,N3_var,280,1906.5116527550485,0.41710307373492994
SPLN07,tierAmg_p95,N3_var,281,1390.5466081919699,0.6843679498565727
SPLN07,tierAmg_p95,N3_var,282,1466.3852042691915,0.6440653742892435
SPLN07,tierAmg_p95,N3_var,283,1770.334246644013,0.5323298522851397
SPLN07,tierAmg_p95,N3_var,284,547.8321183826987,0.8294745760981636
SPLN07,tierAmg_p95,N3_var,285,1855.143940564966,0.4528169948651987
SPLN07,tierAmg_p95,N3_var,286,389.88020017814677,0.9030155473208179
SPLN07,tierAmg_p95,N3_var,287,1522.9528101249457,0.4996171867822252
SPLN07,tierAmg_p95,N3_var,288,287.7479616627253,0.8931338621259914
SPLN07,tierAmg_p95,N3_var,289,1437.6298597049472,0.5484131116079176
SPLN07,tierAmg_p95,N3_var,290,1573.0714257849402,0.5172674282097612
SPLN07,tierAmg_p95,N3_var,291,1930.6786592960336,0.38474259639236824
SPLN07,tierAmg_p95,N3_var,292,1805.6087548824573,0.5549362488387999
SPLN07,tierAmg_p95,N3_var,293,1518.7685623266864,0.5591676109392705
SPLN07,tierAmg_p95,N3_var,294,2000.5382269503627,0.3721199685582744
SPLN07,tierAmg_p95,N3_var,295,1187.3778380425565,0.5942741350973366
SPLN07,tierAmg_p95,N3_var,296,775.0630055896855,0.7500484896742514
SPLN07,tierAmg_p95,N3_var,297,1903.7739961391705,0.36591839443032287
SPLN07,tierAmg_p95,N3_var,298,1216.9841586135537,0.5805694219009994
SPLN07,tierAmg_p95,N3_var,299,1924.246821384899,0.5767668106044366
SPLN07,tierAmg_p95,N3_var,300,152.63048399795994,0.9666595208199349
SPLN07,tierAmg_p95,N3_var,301,1337.386664290333,0.743831603017589
SPLN07,tierAmg_p95,N3_var,302,1418.931686616714,0.5536499964270767
SPLN07,tierAmg_p95,N3_var,303,1846.6661717859856,0.432885186659725
SPLN07,tierAmg_p95,N3_var,304,1972.0845059152118,0.45984544554354373
SPLN07,tierAmg_p95,N3_var,305,1141.8542940893685,0.7969150358823589
SPLN07,tierAmg_p95,N3_var,306,1917.676935703524,0.4542512683877949
SPLN07,tierAmg_p95,N3_var,307,1100.4003496842445,0.680238671280842
SPLN07,tierAmg_p95,N3_var,308,1752.5821813503555,0.5227442093120591
SPLN07,tierAmg_p95,N3_var,309,1765.7135083677772,0.47822047999673334
SPLN07,tierAmg_p95,N3_var,310,1463.7297246836538,0.6611847813881317
SPLN07,tierAmg_p95,N3_var,311,1080.4197193450773,0.6628997846037628
SPLN07,tierAmg_p95,N3_var,312,1999.4230892460275,0.33630906807950267
SPLN07,tierAmg_p95,N3_var,313,1596.6999677447152,0.45806408803683174
SPLN07,tierAmg_p95,N3_var,314,842.6620129138605,0.7012270439673741
SPLN07,tierAmg_p95,N3_var,315,2057.251816108406,0.4711971334946253
SPLN07,tierAmg_p95,N3_var,316,1078.3612442301264,0.6183301177023041
SPLN07,tierAmg_p95,N3_var,317,1762.8109483725452,0.5753988913729213
SPLN07,tierAmg_p95,N3_var,318,1431.2150282141392,0.5570800028583387
SPLN07,tierAmg_p95,N3_var,319,1277.6373751827043,0.5913443379373003
SPLN07,tierAmg_p95,N3_var,320,1296.9042733533147,0.6479292357006503
SPLN07,tierAmg_p95,N3_var,321,1329.7506607815064,0.6732357414836819
SPLN07,tierAmg_p95,N3_var,322,1790.7621191793119,0.4528067865127247
SPLN07,tierAmg_p95,N3_var,323,1938.5222078006013,0.4445022917751304
SPLN07,tierAmg_p95,N3_var,324,1465.0687062446223,0.5259394236364193
SPLN07,tierAmg_p95,N3_var,325,1732.194950295167,0.4786186057432191
SPLN07,tierAmg_p95,N3_var,326,1330.7565357802569,0.6110464582121091
SPLN07,tierAmg_p95,N3_var,327,1287.2459919616083,0.6150583407343889
SPLN07,tierAmg_p95,N3_var,328,1686.0623463455472,0.5112802294837636
SPLN07,tierAmg_p95,N3_var,329,1996.562003792169,0.3759685174409702
SPLN07,tierAmg_p95,N3_var,330,1107.4455736960883,0.657106544574771
SPLN07,tierAmg_p95,N3_var,331,336.489125507632,0.8913371920905685
SPLN07,tierAmg_p95,N3_var,332,790.0416070992227,0.7196531201829337
SPLN07,tierAmg_p95,N3_var,333,1194.770925067933,0.6333670208964975
SPLN07,tierAmg_p95,N3_var,334,941.7849020182946,0.72608438224155
SPLN07,tierAmg_p95,N3_var,335,973.3817157546537,0.659092069130963
SPLN07,tierAmg_p95,N3_var,336,1966.4230263880404,0.45992711236333567
SPLN07,tierAmg_p95,N3_var,337,1709.1232242776816,0.42877122061270534
SPLN07,tierAmg_p95,N3_var,338,1680.7227660127548,0.4320327892281465
SPLN07,tierAmg_p95,N3_var,339,1449.9999256148408,0.5226319174348452
SPLN07,tierAmg_p95,N3_var,340,932.4227265805346,0.7147224859379945
SPLN07,tierAmg_p95,N3_var,341,1863.6348570654206,0.4665727498239059
SPLN07,tierAmg_p95,N3_var,342,697.1207597672169,0.7355271082799947
SPLN07,tierAmg_p95,N3_var,343,1126.6558228026688,0.6482048612174481
SPLN07,tierAmg_p95,N3_var,344,2028.9268401245051,0.3749527863698078
SPLN07,tierAmg_p95,N3_var,345,2052.8665419200975,0.4697781725007401
SPLN07,tierAmg_p95,N3_var,346,1182.7912800275724,0.6386447391255525
SPLN07,tierAmg_p95,N3_var,347,1518.0497204652931,0.5379903837319695
SPLN07,tierAmg_p95,N3_var,348,1682.4375625131233,0.45380720505517613
SPLN07,tierAmg_p95,N3_var,349,1049.1274996522104,0.6764360599842791
SPLN07,tierAmg_p95,N3_var,350,1088.5213470830697,0.7617676783143968
SPLN07,tierAmg_p95,N3_var,351,1496.2596168847947,0.5293592217152073
SPLN07,tierAmg_p95,N3_var,352,1118.3076748064323,0.6228013760859135
