n_cells,n_senders,prevalence_real,median_nn_um,lam_true,beta_true,med_d_sender,match_rate,max_smd_before,max_smd_after,smd_pass,u_sender_mean,u_decoy_mean,u_all_mean,lam_naive,beta_naive,se_lam_naive,se_beta_naive,lam_nuis,beta_nuis,se_lam_nuis,lam_decoy,beta_decoy,se_lam_decoy,lam_decoy_scale,beta_decoy_term,lam_decoy_nuis,beta_decoy_nuis,lam_decoyS,beta_decoyS,beta_decoyS_term,lam_decoyS_nuis,beta_decoyS_nuis,lam_naive_bin,beta_naive_bin,lam_decoy_only,beta_decoy_only,beta_true_minus_decoy,ci_lam_naive_iid_lo,ci_lam_naive_iid_hi,ci_lam_nuis_iid_lo,ci_lam_nuis_iid_hi,ci_lam_decoy_iid_lo,ci_lam_decoy_iid_hi,ci_lam_naive_blk_lo,ci_lam_naive_blk_hi,ci_lam_nuis_blk_lo,ci_lam_nuis_blk_hi,ci_lam_decoy_blk_lo,ci_lam_decoy_blk_hi,ci_beta_naive_blk_lo,ci_beta_naive_blk_hi,ci_beta_decoy_blk_lo,ci_beta_decoy_blk_hi,boot_sd_lam_naive,boot_sd_lam_nuis,boot_sd_lam_decoy,ci_lam_decoyS_blk_lo,ci_lam_decoyS_blk_hi,ci_beta_decoyS_blk_lo,ci_beta_decoyS_blk_hi,se_ratio_naive,cover_lam_naive_iid,cover_lam_nuis_iid,cover_lam_decoy_iid,cover_lam_naive_blk,cover_lam_nuis_blk,cover_lam_decoy_blk,cover_beta_naive_blk,cover_beta_decoy_blk,cover_lam_decoyS_blk,cover_beta_decoyS_blk,cover_beta_nuis_blk,bias_lam_naive,relbias_lam_naive,relbias_beta_naive,bias_lam_naive_bin,relbias_lam_naive_bin,relbias_beta_naive_bin,bias_lam_nuis,relbias_lam_nuis,relbias_beta_nuis,bias_lam_decoy,relbias_lam_decoy,relbias_beta_decoy,bias_lam_decoy_nuis,relbias_lam_decoy_nuis,relbias_beta_decoy_nuis,bias_lam_decoyS,relbias_lam_decoyS,relbias_beta_decoyS,bias_lam_decoyS_nuis,relbias_lam_decoyS_nuis,relbias_beta_decoyS_nuis,signal_retained_naive,signal_retained_nuis,signal_retained_decoy,signal_retained_decoy_nuis,signal_retained_decoyS,signal_retained_decoyS_nuis,signal_retained_subtract,decoy_cost_vs_naive,ripley50,sweep,cfg_id,rep,clustering,autocorr_len_um,conf_strength,prevalence,window_um,beta_true_cfg,ell_over_lambda,ell_ratio,regime
11707,585,0.04997010335696592,11.713760568774653,30.0,1.0,107.25250684617576,1.0,0.22568242614934525,0.029112730457163477,1.0,0.9742685364681838,0.3748527947671557,0.29866907569735923,18.569245859108573,2.115007006004553,1.8253270533131463,0.1993169326194167,16.45960485610056,1.9200475127168795,1.7904437365226509,18.190414281398322,2.088884314177443,1.8344163964582472,65.94590387506669,0.6703032287866438,16.475341230876044,1.9178794495293527,20.487141016875007,1.9235369433645,0.6651668019618742,16.496460124724372,1.917979511207852,19.12645562895033,2.0256232823867455,77.68837571299682,0.798153039803133,1.2274702425836126,14.991604834614806,22.14688688360234,12.950335132516166,19.968874579684957,14.594958144340158,21.785870418456486,14.766527929249946,24.608917924624677,12.943163709485637,22.415501442292726,14.582012329606666,24.41280901255678,1.6529134642573717,2.5562365287142663,1.663866141157564,2.5934972054958063,2.638855025164095,2.2631661970524064,2.6302586143883953,16.64043291134184,27.452923257868974,1.4498410208136352,2.3730619150553305,1.4456888810004302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.430754140891427,-0.3810251380297142,1.1150070060045532,-10.873544371049672,-0.36245147903498903,1.0256232823867455,-13.540395143899438,-0.45134650479664795,0.9200475127168795,-11.809585718601678,-0.3936528572867226,1.088884314177443,-13.524658769123956,-0.4508219589707985,0.9178794495293527,-9.512858983124993,-0.31709529943749976,0.9235369433645,-13.503539875275628,-0.45011799584252093,0.9179795112078519,2.115007006004553,1.9200475127168795,2.088884314177443,1.9178794495293527,1.9235369433645,1.917979511207852,1.2274702425836126,0.9876488863852709,8.856263553963029,main,12,28,3.0,30.0,1.0,0.05,2000.0,1.0,1.0,1.0,
11864,593,0.04998314227916386,11.68621558681766,30.0,1.0,99.28132618304426,0.9983136593591906,0.447091497775579,0.034947022705985195,1.0,0.7598576889356425,0.34571187351961385,0.28960801101562816,24.153935213023104,1.6482013886376188,2.5550763539509203,0.14590983943931274,26.048316839506914,1.2696652643771307,3.1510646004009613,23.438447717904978,1.6343842217174578,2.538408577750821,110.373696323808,0.8693931092031518,26.024421898187974,1.2700473334635047,25.881561432263524,1.5155007922472747,0.6404524157771072,26.086951517084728,1.2693234503720374,23.568512073773576,1.624825323375009,108.07013669805667,0.9359488296159174,0.6888764937590915,19.1459855592793,29.161884866766908,19.87223022272103,32.2244034562928,18.46316690551337,28.413728530296588,17.72465288672178,37.85990294325151,19.85393130691803,36.05054872192535,17.410319534208806,35.4992662373482,1.2925342584300392,2.09186663245361,1.3007257806872161,2.0953143819081457,5.42255271664162,4.517358661367872,4.952995008597892,19.14060289162128,38.3696327092022,1.1769626204461188,1.989207441276753,2.122266408303891,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,-5.846064786976896,-0.1948688262325632,0.6482013886376188,-6.431487926226424,-0.21438293087421414,0.624825323375009,-3.9516831604930864,-0.1317227720164362,0.2696652643771307,-6.561552282095022,-0.2187184094031674,0.6343842217174578,-3.975578101812026,-0.13251927006040087,0.27004733346350474,-4.118438567736476,-0.13728128559121586,0.5155007922472747,-3.913048482915272,-0.13043494943050907,0.2693234503720374,1.6482013886376188,1.2696652643771307,1.6343842217174578,1.2700473334635047,1.5155007922472747,1.2693234503720374,0.6888764937590915,0.991616821211647,8.889841978562432,main,12,29,3.0,30.0,1.0,0.05,2000.0,1.0,1.0,1.0,
11794,590,0.05002543666270985,11.646403861683408,30.0,1.0,101.22612141222072,1.0,0.20680188545272146,0.048641456981625655,1.0,0.7627669182587666,0.40879774989368006,0.2895159808283017,30.850991253537703,1.4004626368612552,3.322328283626969,0.1083239009603356,25.60782653829691,1.212093076292335,3.1002453942734993,26.536323448103893,1.4557389065501318,2.9379063202604674,175.45896876679674,2.104633514873457,25.419497455506683,1.2498096166596586,37.26017697164175,1.1848834272553699,1.049739754557244,25.183788352101494,1.2501334067433154,27.29378694636563,1.4544803135577589,143.24508711618165,1.9728187734698956,-0.5183384599121368,24.339227817628846,37.36275468944656,19.53134556552085,31.684307511072966,20.778027060393377,32.29461983581441,17.10341663363984,105.98530073891453,14.654028708521285,54.67016483950772,15.187193004099226,54.01392391214855,1.043834611240869,1.8481140340593822,1.0947304953750692,1.935435545828099,41.82263692680864,21.938619788906347,12.701867710218371,24.81966709718388,76.42846630557707,0.8488847486774974,1.5372325264209123,12.58835170892597,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.8509912535377033,0.028366375117923445,0.40046263686125516,-2.7062130536343716,-0.09020710178781238,0.45448031355775886,-4.392173461703091,-0.1464057820567697,0.21209307629233498,-3.463676551896107,-0.11545588506320356,0.45573890655013183,-4.580502544493317,-0.15268341814977723,0.24980961665965862,7.260176971641748,0.24200589905472494,0.18488342725536988,-4.8162116478985055,-0.1605403882632835,0.2501334067433154,1.4004626368612552,1.212093076292335,1.4557389065501318,1.2498096166596586,1.1848834272553699,1.2501334067433154,-0.5183384599121368,1.0394700067206097,8.56526983379431,main,13,0,3.0,60.0,1.0,0.05,2000.0,1.0,2.0,2.0,
11763,588,0.04998724815098189,11.707192780138271,30.0,1.0,106.8789301701804,0.9982993197278912,0.7928716529334621,0.03831244262117168,1.0,0.8855656223077326,0.6366546651738868,0.29364635447983306,46.47821890912203,1.266623078199262,5.138561645914349,0.07708781859178333,22.123844289808986,1.1219893359260873,3.2404802583688985,37.17488097098723,1.3067485967300951,4.096463094445352,41.48373388526971,1.04752618663719,21.80053079593562,1.134716740407721,38.688051136880965,1.276861335419436,1.0500101791372207,20.308272423074275,1.2276300343898139,40.287081097512846,1.2978808472756704,39.597565672723974,1.2156988713361718,0.08218197593949861,36.406638083129906,56.54979973511415,15.772502983405944,28.47518559621203,29.14581330587434,45.20394863610012,20.43954095024648,211.7880299160026,12.014744477039555,45.85548677228096,17.79685438320034,100.23037147097253,0.9975010988043185,1.7572430203722638,0.9779669336636366,1.757151860052269,56.32931372605552,8.357036738896053,26.08903624092241,25.79484144961738,74.3715438728606,0.9706294409148617,1.6247517766889035,10.962078030306934,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.478218909122027,0.5492739636374009,0.266623078199262,10.287081097512846,0.3429027032504282,0.29788084727567044,-7.876155710191014,-0.2625385236730338,0.1219893359260873,7.174880970987232,0.23916269903290774,0.30674859673009514,-8.199469204064378,-0.27331564013547927,0.13471674040772097,8.688051136880965,0.28960170456269885,0.276861335419436,-9.691727576925725,-0.32305758589752415,0.22763003438981388,1.266623078199262,1.1219893359260873,1.3067485967300951,1.134716740407721,1.276861335419436,1.2276300343898139,0.08218197593949861,1.0316791310860047,11.064024509778292,main,13,1,3.0,60.0,1.0,0.05,2000.0,1.0,2.0,2.0,
11839,592,0.050004223329673116,11.624014596611076,30.0,1.0,122.28795803508747,1.0,0.6308809713106664,0.0545666980774298,1.0,0.9259292509352421,0.6399544179177183,0.2999390109863867,21.040994001130194,1.8232467770080187,2.328200949207303,0.18647944309052197,17.863179760161536,1.398712787967136,2.5973024634171415,19.661202098345004,1.786102124824493,2.277420059649759,110.373696323808,1.9436677258078146,17.77786361480828,1.4307370012779066,38.487354847156034,1.1045973235272422,1.4479968229518576,19.591549998728087,1.3632946727168866,22.997263346003443,1.7851128883973226,116.08282989906135,2.16325946156493,-0.37814657316760725,16.477720140683882,25.604267861576506,12.772466931863939,22.953892588459134,15.197458781431477,24.12494541525853,13.330492008426974,35.76097396144978,10.703328667171277,28.450434912126095,12.481429914995806,30.659912015068013,1.34711213713107,2.516554721278016,1.3760337120543065,2.4882254024309676,5.1503599824106825,4.447325302349314,4.3876609303265,29.0642994942377,53.920237415143724,0.6535488377326187,1.4995488230189817,2.2121629939908143,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-8.959005998869806,-0.29863353329566017,0.8232467770080187,-7.002736653996557,-0.23342455513321855,0.7851128883973226,-12.136820239838464,-0.40456067466128215,0.39871278796713594,-10.338797901654996,-0.3446265967218332,0.786102124824493,-12.222136385191721,-0.4074045461730574,0.4307370012779066,8.487354847156034,0.28291182823853445,0.10459732352724216,-10.408450001271913,-0.34694833337573044,0.36329467271688665,1.8232467770080187,1.398712787967136,1.786102124824493,1.4307370012779066,1.1045973235272422,1.3632946727168866,-0.37814657316760725,0.9796271943809599,11.704822336113649,main,13,2,3.0,60.0,1.0,0.05,2000.0,1.0,2.0,2.0,
11857,593,0.05001265075482837,11.604620335004688,30.0,1.0,104.77025977045527,1.0,0.5553538458589765,0.03883609192388841,1.0,0.8455047612249812,0.5495355258685002,0.28887859022949425,26.53901007626229,1.5236367019652135,2.8380425868427497,0.1307767932485435,20.396398671723453,1.3021523172727913,2.70977973837895,25.070163645844406,1.5581383879712858,2.6848949203211894,122.3492014972006,1.3071847019997536,20.435441023276297,1.3065918484910832,32.10962252512386,1.3259375754600833,0.9400487351006496,20.211787010901595,1.304306851591808,27.143712717021256,1.4942495940403886,117.83577657467941,1.3485993587863283,0.1456502352540603,20.9764466060505,32.10157354647408,15.085230384500711,25.707566958946195,19.807769602014876,30.332557689673937,17.03990459184547,46.6253343781515,13.383456507618266,31.03636984996121,16.572380779761506,40.498621675833625,1.0907508151656313,2.0515944515953715,1.1403117841109436,2.0754517345598704,7.933482583356212,4.598114300443491,6.025375760191254,22.32993664462177,52.62238593505761,0.8325570446495064,1.8977969184387946,2.7954064608248217,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,-3.46098992373771,-0.115366330791257,0.5236367019652135,-2.8562872829787445,-0.09520957609929148,0.4942495940403886,-9.603601328276547,-0.32012004427588486,0.30215231727279135,-4.929836354155594,-0.16432787847185312,0.5581383879712858,-9.564558976723703,-0.31881863255745674,0.30659184849108323,2.1096225251238607,0.07032075083746202,0.3259375754600833,-9.788212989098405,-0.32627376630328014,0.3043068515918079,1.5236367019652135,1.3021523172727913,1.5581383879712858,1.3065918484910832,1.3259375754600833,1.304306851591808,0.1456502352540603,1.0226442996296765,9.552803558791101,main,13,3,3.0,60.0,1.0,0.05,2000.0,1.0,2.0,2.0,
11735,587,0.05002130379207499,11.679026540611765,30.0,1.0,94.17142271844835,0.9982964224872232,0.557384140342398,0.040412757184629534,1.0,1.083777985650161,0.6281782486503205,0.2901830728208079,26.144113021558617,1.7006205863550805,2.5012741864849417,0.12644520962480998,22.924323000184895,1.2402244818186283,2.8619577774298492,26.340238425701884,1.6775081961929232,2.494322365638071,62.63542794902594,1.4073384160332292,23.00656840018114,1.2023975265537927,35.27158441325525,1.4084705539451416,1.3104139879442498,22.743584041285388,1.2464280005082942,27.548601526823663,1.6647925819711396,61.2602585187693,1.428859001972049,0.23593357999909048,21.24161561604813,31.046610427069105,17.31488575642239,28.5337602439474,21.451366589051265,31.229110262352503,17.689581381868646,44.04486142279547,14.999234891948918,35.572978010447194,17.90353206741483,42.49644519231805,1.259253882017066,2.1201157766427943,1.2286026968817678,2.121511764974934,6.8524482511754075,5.198951714091567,6.041239951077416,27.42458057519272,49.28915896206453,1.0588103561834588,1.7340663259781524,2.739583004614621,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,-3.855886978441383,-0.1285295659480461,0.7006205863550805,-2.4513984731763365,-0.08171328243921122,0.6647925819711396,-7.075676999815105,-0.23585589999383683,0.24022448181862832,-3.659761574298116,-0.12199205247660387,0.6775081961929232,-6.993431599818859,-0.23311438666062861,0.20239752655379273,5.271584413255248,0.17571948044184157,0.40847055394514165,-7.256415958714612,-0.24188053195715373,0.24642800050829416,1.7006205863550805,1.2402244818186283,1.6775081961929232,1.2023975265537927,1.4084705539451416,1.2464280005082942,0.23593357999909048,0.9864094376208312,8.796214738049358,main,13,4,3.0,60.0,1.0,0.05,2000.0,1.0,2.0,2.0,
11708,585,0.049965835326272634,11.745571775614199,30.0,1.0,114.86397624088985,1.0,0.44619992710372003,0.06391329290875189,1.0,1.0260698195006963,0.4985869225671777,0.2928539313853214,33.10587977097349,1.8286058383602295,2.777525447698573,0.11082097058999894,24.68911529272327,1.4832472728917185,2.596807392664152,26.667919303558588,1.9969419913251631,2.284813119371306,251.62280868185434,2.4527520145248527,24.633874372192224,1.4836632973031487,35.45081452678478,1.668888693847372,1.0668666777626217,24.773223695734284,1.4825313847895485,30.37171879595908,1.892334937389146,399.9999999999999,3.922264349609903,-2.029929412220757,27.661929893484285,38.54982964846269,19.59937280310153,29.778857782345007,22.189685589590827,31.14615301752635,22.765581373418282,67.49842501222126,17.060895160224618,38.500660691555424,18.669010420646906,41.21082135052552,1.4203104616728246,2.3169844626492297,1.5418144283938104,2.4675781368883194,36.75173033301268,5.516521493653032,6.287356937073911,24.167735070850878,71.83829150315765,1.1367641416353387,2.1762610310070523,13.231824883356067,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3.1058797709734876,0.10352932569911626,0.8286058383602295,0.37171879595907953,0.012390626531969318,0.892334937389146,-5.310884707276731,-0.1770294902425577,0.48324727289171854,-3.3320806964414125,-0.11106935654804709,0.9969419913251631,-5.366125627807776,-0.1788708542602592,0.4836632973031487,5.450814526784782,0.18169381755949274,0.6688886938473719,-5.226776304265716,-0.1742258768088572,0.4825313847895485,1.8286058383602295,1.4832472728917185,1.9969419913251631,1.4836632973031487,1.668888693847372,1.4825313847895485,-2.029929412220757,1.0920571013356746,11.460542906328985,main,13,5,3.0,60.0,1.0,0.05,2000.0,1.0,2.0,2.0,
11745,587,0.04997871434653044,11.621199634949983,30.0,1.0,110.6116689897242,1.0,0.6078622307094,0.030825804175975437,1.0,0.6335812919523556,0.5006071451767024,0.3087729643234843,38.28559360443001,1.3706751822523788,4.066353438415811,0.09674880124481751,31.52329877027645,1.1328755758579159,3.793654130842433,31.68969945024655,1.4402262555365626,3.4035513870623446,73.10101002194283,1.209618161366678,31.664158824977555,1.129027268276284,42.03961288128361,1.2586785760599166,1.0861931102971143,31.700335138215166,1.1389583597401927,44.00274357862416,1.3874034197966907,68.90206066033193,1.4974260203511214,-0.1100226005544307,30.315540865135024,46.255646343725004,24.087736673825283,38.95886086672762,25.018738731604355,38.36066016888874,21.1079594056689,90.14885291381353,21.172095464425208,52.01592423460948,20.125795206885478,61.982167492774536,1.0692520732826478,1.7219165283106732,1.1168742620052006,1.8304738517341534,18.07039611379602,8.263766933691775,10.413880490522526,30.007681979235446,66.40086361948046,0.8947894350885472,1.6376178286507237,4.443882310642424,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,8.285593604430012,0.2761864534810004,0.37067518225237883,14.002743578624163,0.4667581192874721,0.3874034197966907,1.523298770276451,0.050776625675881704,0.13287557585791587,1.6896994502465503,0.05632331500821834,0.4402262555365626,1.6641588249775552,0.055471960832585175,0.12902726827628408,12.03961288128361,0.40132042937612034,0.2586785760599166,1.7003351382151664,0.05667783794050554,0.13895835974019266,1.3706751822523788,1.1328755758579159,1.4402262555365626,1.129027268276284,1.2586785760599166,1.1389583597401927,-0.1100226005544307,1.0507421993078572,11.554484907591,main,13,6,3.0,60.0,1.0,0.05,2000.0,1.0,2.0,2.0,
11749,587,0.04996169886798876,11.66519390638291,30.0,1.0,95.37999930862392,1.0,0.45476740702897966,0.07137241360173964,1.0,0.8229503356738888,0.5014759988029771,0.28713867721016806,22.65055127165793,2.0054132354786347,2.087682834265914,0.15913065830424467,22.769201003060502,1.4483349163692096,2.482275813605659,22.712908818848348,2.016517679349797,2.030284407961458,399.9999999999999,5.373082186977012,22.771710404247933,1.4522367601576072,35.52826848248443,1.4805618410290797,1.3545809765835426,22.764342894419766,1.448079587122625,23.05693711038425,2.0260680708218826,399.9999999999999,5.609081504047415,-3.5830134332255326,18.55869291649674,26.742409626819118,17.90394040839341,27.634461597727594,18.73355137924389,26.692266258452804,15.576677458793668,33.54029015018861,16.096962996729328,34.158057763339656,16.292872796611842,32.27697517969588,1.5515574859476304,2.5383518353480583,1.5827260230011975,2.5337188070209953,4.614968402851292,4.682785367708181,4.302725010454223,26.006045691918118,50.592878814959164,1.0852067698021195,1.935567071464703,2.210569693395999,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,-7.349448728342072,-0.24498162427806905,1.0054132354786347,-6.943062889615749,-0.2314354296538583,1.0260680708218826,-7.230798996939498,-0.2410266332313166,0.44833491636920964,-7.287091181151652,-0.24290303937172172,1.0165176793497972,-7.2282895957520665,-0.24094298652506888,0.45223676015760716,5.528268482484428,0.18427561608281426,0.48056184102907973,-7.235657105580234,-0.2411885701860078,0.4480795871226251,2.0054132354786347,1.4483349163692096,2.016517679349797,1.4522367601576072,1.4805618410290797,1.448079587122625,-3.5830134332255326,1.0055372347577591,10.340218632792896,main,13,7,3.0,60.0,1.0,0.05,2000.0,1.0,2.0,2.0,
11800,590,0.05,11.670510996360914,30.0,1.0,116.92698161643483,1.0,0.6727184253198852,0.06154170408551076,1.0,1.1475594976202423,0.719028721588289,0.2932598268039877,24.739962476753764,1.5744204422524775,2.7962695955718297,0.1496187030527807,10.1778373977689,1.8923392376015473,1.9658344018167977,15.82984476767211,2.0928092323802128,1.8872554095678045,81.0324425358068,1.8454587528182587,10.168217071503292,1.945740736856928,45.10812912184191,0.952998449348013,1.567655444381306,11.423287037327894,1.6916788450706264,26.994427298872722,1.4807961008872466,76.77102232736166,1.9740474495648517,-0.4932513486776051,19.259274069432976,30.22065088407455,6.324801970207977,14.030872825329824,12.130824164919213,19.528865370425006,12.73059276250627,172.15559946567444,6.743988793243886,20.179268793927154,9.724331510067223,89.17835772435087,0.8853937115550066,2.4979269160884443,0.920972032723832,3.3325960368169847,53.339496413841125,8.353866775641881,24.187893657454925,29.380412843626658,94.84869356212386,0.5612193831819684,1.3944151009401302,19.07523383950872,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,-5.260037523246236,-0.17533458410820787,0.5744204422524775,-3.005572701127278,-0.1001857567042426,0.48079610088724656,-19.8221626022311,-0.6607387534077033,0.8923392376015473,-14.17015523232789,-0.472338507744263,1.0928092323802128,-19.831782928496708,-0.6610594309498903,0.9457407368569279,15.108129121841912,0.5036043040613971,-0.04700155065198697,-18.576712962672104,-0.6192237654224034,0.6916788450706264,1.5744204422524775,1.8923392376015473,2.0928092323802128,1.945740736856928,0.952998449348013,1.6916788450706264,-0.4932513486776051,1.3292568974689452,10.989380600252623,main,13,8,3.0,60.0,1.0,0.05,2000.0,1.0,2.0,2.0,
11783,589,0.049987269795468046,11.610671143111562,30.0,1.0,92.96503214736707,1.0,0.3840690690948464,0.04412769035612342,1.0,0.8918743785824375,0.5205907883606757,0.2971560463761217,24.19439129051956,1.6584855494126811,2.461719428594948,0.13651634620338426,13.671409432816072,1.7474079099973212,1.819991238660719,24.71396271388841,1.6574944794679851,2.4586075739124444,399.9999999999999,3.4510703217093965,13.368791456434957,1.720950836167973,32.20789352733904,1.4235521110204705,0.9283324651770289,14.100142328658045,1.6483567509876622,25.141521208492975,1.6695979910167902,399.9999999999999,3.4730276421230792,-1.803429651106289,19.36942121047346,29.01936137056566,10.104226605041063,17.23859226059108,19.89509186902002,29.5328335587568,14.48696327996253,51.32986147336798,8.984256279972374,26.668130115787605,14.678438276057161,52.09782414142167,1.26775058371984,2.3502610300066213,1.2599980539442157,2.335556929594206,10.946764980395116,4.429022022608701,10.72178098032818,20.435508213081715,66.46048407593055,1.1007989302585028,1.8598247434090844,4.446796354303909,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-5.805608709480438,-0.19352029031601461,0.6584855494126811,-4.858478791507025,-0.16194929305023417,0.6695979910167902,-16.32859056718393,-0.5442863522394643,0.7474079099973212,-5.28603728611159,-0.17620124287038633,0.6574944794679851,-16.631208543565045,-0.5543736181188348,0.7209508361679731,2.2078935273390385,0.07359645091130128,0.4235521110204705,-15.899857671341955,-0.5299952557113985,0.6483567509876622,1.6584855494126811,1.7474079099973212,1.6574944794679851,1.720950836167973,1.4235521110204705,1.6483567509876622,-1.803429651106289,0.9994024247331869,8.742232336042902,main,13,9,3.0,60.0,1.0,0.05,2000.0,1.0,2.0,2.0,
11723,586,0.049987204640450394,11.69002457799415,30.0,1.0,102.7680015571229,1.0,0.363986502627586,0.04994839840289809,1.0,0.9859595118981962,0.5407278578642488,0.305755890295446,30.690278578727554,1.624443621535082,2.907503217007648,0.11103427352898525,39.77470179900512,1.0717158059542717,4.624013777575733,31.053422779781954,1.5799765432344677,2.9573781434399313,99.57035020338009,1.5867051723096546,39.56720888174955,1.0733785529658226,38.47115369998862,1.38351759872038,1.2085758429092837,40.00056342716142,1.0734608245560169,30.64552627116424,1.596533918638223,87.69878727916232,1.5786436729765247,0.01789024566169828,24.991572273392563,36.388984884062545,30.711634794956687,48.83776880305356,25.25696161863969,36.84988394092422,21.862690757818743,45.07868793506304,23.57075776533088,78.12376366559822,21.509735233274675,46.61916691740456,1.2108977123549864,2.0551428612079827,1.221636761071795,1.9647326203410724,6.200355357826235,13.97983586757314,6.532140037458739,27.823106075981613,57.26545968884617,1.036288426974051,1.767021903990439,2.1325360266350915,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.690278578727554,0.023009285957585134,0.6244436215350819,0.6455262711642398,0.021517542372141325,0.596533918638223,9.774701799005122,0.32582339330017074,0.07171580595427174,1.053422779781954,0.035114092659398466,0.5799765432344677,9.56720888174955,0.31890696272498503,0.07337855296582263,8.47115369998862,0.28237178999962065,0.38351759872038005,10.000563427161417,0.3333521142387139,0.07346082455601688,1.624443621535082,1.0717158059542717,1.5799765432344677,1.0733785529658226,1.38351759872038,1.0734608245560169,0.01789024566169828,0.9726262717209027,9.45131001262913,main,13,10,3.0,60.0,1.0,0.05,2000.0,1.0,2.0,2.0,
11798,590,0.05000847601288354,11.653261131308199,30.0,1.0,103.18208711221389,0.9966101694915255,0.5351693890863382,0.08482756845467293,1.0,0.8530873004191069,0.4850176216933781,0.2927071668103655,24.085905958108047,1.4812688071074296,2.8704408372094385,0.1464115992239984,43.19461034973378,0.8971429943278959,5.99537678915599,23.096692635689774,1.5246452719250927,2.706131747084679,116.20728725649008,1.521843249096059,43.53748325958979,0.8936751499184801,35.59662903932964,1.1794183571409318,1.0882840126955922,43.46618629150334,0.8949300321363173,24.84915719996527,1.4380818318107822,116.9442321444744,1.618225988585386,-0.18014415677460383,18.45984191717755,29.711969999038544,31.44367184298804,54.94554885647952,17.7926744114038,28.400710859975746,14.484917376073156,38.99642122444338,17.408038939505982,76.52219053398807,13.672734210053934,36.44850552160556,1.050877702491001,1.954343888800664,1.1833805215615343,2.0620848142582933,6.713402850617624,16.723152938704025,5.996913585880051,25.186328146913112,60.642025888766376,0.7497132936007336,1.6002096604498928,2.3388055115409396,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,-5.914094041891953,-0.19713646806306512,0.4812688071074296,-5.150842800034731,-0.1716947600011577,0.4380818318107822,13.194610349733779,0.43982034499112593,-0.1028570056721041,-6.903307364310226,-0.23011024547700754,0.5246452719250927,13.537483259589791,0.4512494419863264,-0.10632485008151993,5.596629039329642,0.18655430131098807,0.1794183571409318,13.466186291503341,0.4488728763834447,-0.10506996786368272,1.4812688071074296,0.8971429943278959,1.5246452719250927,0.8936751499184801,1.1794183571409318,0.8949300321363173,-0.18014415677460383,1.0292833175244993,9.937682908211432,main,13,11,3.0,60.0,1.0,0.05,2000.0,1.0,2.0,2.0,
11685,584,0.04997860504920839,11.64544455139468,30.0,1.0,100.48131053081039,1.0,0.6598071884855357,0.06717358716435128,1.0,1.0081855232594397,0.6536389545322167,0.2943842198046563,35.33875595866382,1.8416683313464486,2.828864732639209,0.0965265381861471,27.44443732787217,1.330329703264086,2.9544071535132788,32.264988541062834,1.765093032774211,2.6986654540505888,73.10101002194283,1.60858179114732,27.1541642709723,1.3352859591490633,46.253305495094274,1.506495915079102,1.4961342402498894,27.720133205687922,1.3352588925645938,35.80399530471576,1.8371982427592872,78.37866941675543,1.784441412887501,0.052756829871786204,29.79418108269097,40.883330834636666,21.653799306986144,33.235075348758194,26.97560425112368,37.554372831001984,24.34444626563018,56.582001276728285,17.348771072296607,44.40895493616367,22.015919456792492,52.7120408375897,1.5350225076717838,2.2102885591765484,1.4280540707682432,2.157918575758385,8.496489220650789,6.53987182910172,8.171424985367608,36.14964100912094,63.78782010163845,1.2720054372624052,1.7541324477385598,3.003497877653531,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.338755958663818,0.17795853195546057,0.8416683313464486,5.803995304715762,0.19346651015719207,0.8371982427592872,-2.555562672127831,-0.08518542240426102,0.33032970326408595,2.2649885410628343,0.0754996180354278,0.7650930327742109,-2.8458357290277014,-0.09486119096759005,0.33528595914906334,16.253305495094274,0.5417768498364758,0.506495915079102,-2.2798667943120776,-0.07599555981040258,0.33525889256459385,1.8416683313464486,1.330329703264086,1.765093032774211,1.3352859591490633,1.506495915079102,1.3352588925645938,0.052756829871786204,0.958420689942443,10.501503565807694,main,13,12,3.0,60.0,1.0,0.05,2000.0,1.0,2.0,2.0,
